temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde
0.7765684,0.95113933,0.34148014,0.11111111,0.0,1.0,0.7027833,1.0,83.24548,0.0,0.0,0.3,0.6086957,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.39691806,0.56141543,0.69789875,0.8888889,1.0,1.0,0.0,1.0,80.30182,0.0,0.0,0.3,0.65217394,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4690466,0.33168197,0.8729651,0.33333334,0.0,0.0,0.36615023,1.0,76.111916,0.0,0.0,0.3,0.6956522,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45206094,0.98352003,0.6016009,0.22222222,0.0,0.0,0.6825932,0.0,64.04576,0.0,0.0,0.3,0.73913044,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23372436,0.19445777,0.31719708,0.7777778,1.0,0.0,0.979999,1.0,77.0161,0.0,0.0,0.3,0.7826087,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3183775,0.9633436,0.87998724,0.5555556,1.0,0.0,0.32661426,0.0,78.7333,0.0,0.0,0.3,0.826087,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9721575,0.08038235,0.83635604,0.5555556,0.0,1.0,0.18317059,1.0,87.44225,0.0,0.0,0.3,0.86956525,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08582997,0.7419388,0.7658148,0.44444445,1.0,1.0,0.0026990797,0.0,72.43119,0.0,0.0,0.3,0.9130435,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6318922,0.023422241,0.28789926,0.5555556,0.0,0.0,0.26253915,0.0,76.71625,0.0,0.0,0.3,0.95652175,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.14191437,0.71949613,0.6932099,0.33333334,1.0,0.0,0.49857357,0.0,67.80697,0.0,0.0,0.3,1.0,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5097821,0.20437527,0.81688154,0.33333334,1.0,0.0,0.5095535,0.0,74.66521,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.19206,0.48709452,0.13461304,0.5555556,1.0,1.0,0.16194364,0.0,77.024124,0.0,0.0,0.33333334,0.04347826,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.024422407,0.81209815,0.47473633,0.0,0.0,0.0,0.3292522,0.0,57.900482,0.0,0.0,0.33333334,0.08695652,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.51196027,0.04364288,0.10140371,1.0,0.0,0.0,0.50005126,0.0,73.95196,0.0,0.0,0.33333334,0.13043478,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4440484,0.4766221,0.7067733,0.22222222,0.0,0.0,0.24752551,0.0,77.15893,0.0,0.0,0.33333334,0.17391305,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6716533,0.6037885,0.11547458,0.7777778,1.0,0.0,0.8388439,0.0,93.009445,0.0,0.0,0.33333334,0.21739131,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.24599862,0.4345963,0.5140685,1.0,0.0,1.0,0.55585796,0.0,80.362114,0.0,0.0,0.33333334,0.26086956,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.96609116,0.1344204,0.56798124,0.44444445,1.0,0.0,0.8224527,1.0,92.52121,0.0,0.0,0.33333334,0.30434784,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.42892742,0.06821585,0.9539516,0.33333334,1.0,1.0,0.008753172,0.0,72.66317,0.0,0.0,0.33333334,0.3478261,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6525278,0.52559793,0.20787573,0.8888889,0.0,1.0,0.40240657,0.0,78.20231,0.0,0.0,0.33333334,0.39130434,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6902642,0.007786393,0.06173253,0.44444445,1.0,0.0,0.32337922,0.0,90.49171,0.0,0.0,0.33333334,0.43478262,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9491348,0.15394819,0.23169959,0.5555556,0.0,0.0,0.15144834,1.0,76.68184,0.0,0.0,0.33333334,0.47826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6702273,0.27921307,0.4225515,0.22222222,1.0,1.0,0.9148853,1.0,81.51852,0.0,0.0,0.33333334,0.5217391,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1823399,0.41395915,0.8743639,0.11111111,0.0,1.0,0.67265487,1.0,67.31543,0.0,0.0,0.33333334,0.5652174,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6500609,0.78009105,0.079341054,0.8888889,0.0,1.0,0.053545605,0.0,79.496605,0.0,0.0,0.33333334,0.6086957,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8126638,0.5421206,0.35158432,0.7777778,1.0,1.0,0.32093635,1.0,86.44734,0.0,0.0,0.33333334,0.65217394,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8406167,0.69139016,0.4395901,0.5555556,1.0,1.0,0.13181993,1.0,93.69481,0.0,0.0,0.33333334,0.6956522,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.46429992,0.71999836,0.49084806,0.33333334,1.0,0.0,0.16306148,0.0,79.48953,0.0,0.0,0.33333334,0.73913044,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6692033,0.8838855,0.76532364,0.8888889,1.0,0.0,0.3153982,1.0,71.90488,0.0,0.0,0.33333334,0.7826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9211724,0.21296549,0.97722423,0.0,0.0,0.0,0.51372993,0.0,77.41386,0.0,0.0,0.33333334,0.826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4947083,0.6038916,0.51283157,0.0,0.0,1.0,0.7901889,0.0,68.46854,0.0,0.0,0.33333334,0.86956525,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.46001434,0.57287025,0.27987492,0.6666667,0.0,0.0,0.5045555,1.0,72.99317,0.0,0.0,0.33333334,0.9130435,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9592898,0.9094335,0.04158151,0.0,0.0,0.0,0.47803828,1.0,83.226006,0.0,0.0,0.33333334,0.95652175,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.987777,0.3232808,0.18132997,0.11111111,1.0,0.0,0.44077396,0.0,80.43141,0.0,0.0,0.33333334,1.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.9447322,0.5334376,0.7020165,1.0,0.0,0.0,0.21314389,1.0,81.66466,0.0,0.0,0.3666667,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9600413,0.68783414,0.005715728,0.5555556,1.0,1.0,0.029485332,1.0,91.90838,0.0,0.0,0.3666667,0.04347826,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.25495315,0.59344995,0.12955856,0.22222222,1.0,0.0,0.07260884,1.0,65.67603,0.0,0.0,0.3666667,0.08695652,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6145911,0.024118662,0.46815312,0.5555556,1.0,0.0,0.79057753,1.0,76.23585,0.0,0.0,0.3666667,0.13043478,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.49262428,0.21401,0.3415761,0.8888889,1.0,1.0,0.38321394,1.0,81.5468,0.0,0.0,0.3666667,0.17391305,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.47942424,0.4771284,0.8870524,0.8888889,0.0,1.0,0.22495623,0.0,83.75996,0.0,0.0,0.3666667,0.21739131,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.33452773,0.10291052,0.7213912,0.33333334,1.0,1.0,0.18418372,1.0,76.63973,0.0,0.0,0.3666667,0.26086956,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.45972466,0.45505297,0.85481846,0.7777778,0.0,1.0,0.56708306,1.0,73.629974,0.0,0.0,0.3666667,0.30434784,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.50031734,0.26923835,0.766521,0.33333334,1.0,0.0,0.5869493,1.0,86.84929,0.0,0.0,0.3666667,0.3478261,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.06962371,0.39693332,0.49395192,0.44444445,1.0,1.0,0.9240389,1.0,66.84868,0.0,0.0,0.3666667,0.39130434,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.34699154,0.32538414,0.60245013,0.8888889,0.0,1.0,0.4657629,1.0,73.05781,0.0,0.0,0.3666667,0.43478262,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.28547525,0.24655712,0.50777304,0.11111111,0.0,0.0,0.23344293,0.0,74.12653,0.0,0.0,0.3666667,0.47826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.36747527,0.1630789,0.14812255,0.22222222,1.0,1.0,0.6823985,1.0,79.9385,0.0,0.0,0.3666667,0.5217391,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.83182216,0.34798265,0.17131042,0.11111111,0.0,0.0,0.86432654,0.0,78.63689,0.0,0.0,0.3666667,0.5652174,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5301616,0.61507916,0.88617575,0.11111111,1.0,0.0,0.189687,0.0,65.44543,0.0,0.0,0.3666667,0.6086957,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.20863819,0.68604183,0.946471,0.7777778,0.0,1.0,0.69260955,0.0,74.71188,0.0,0.0,0.3666667,0.65217394,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2735014,0.50998354,0.2785412,0.7777778,1.0,1.0,0.9578037,1.0,71.56881,0.0,0.0,0.3666667,0.6956522,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.92493343,0.603333,0.024540305,0.44444445,1.0,0.0,0.8570693,1.0,91.49098,0.0,0.0,0.3666667,0.73913044,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1424408,0.5832752,0.48089075,0.33333334,1.0,0.0,0.64572316,1.0,66.97225,0.0,0.0,0.3666667,0.7826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.37744856,0.75989735,0.867115,0.11111111,0.0,0.0,0.21844071,0.0,75.67917,0.0,0.0,0.3666667,0.826087,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.47286248,0.21117759,0.66890943,0.33333334,0.0,1.0,0.0912913,0.0,66.82946,0.0,0.0,0.3666667,0.86956525,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.55952024,0.21852005,0.47283685,0.22222222,1.0,1.0,0.24028745,1.0,86.77962,0.0,0.0,0.3666667,0.9130435,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9744835,0.13858128,0.24941361,0.7777778,0.0,1.0,0.25831,0.0,83.34114,0.0,0.0,0.3666667,0.95652175,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.42194557,0.6407409,0.22790515,0.22222222,0.0,1.0,0.008172358,0.0,66.15,0.0,0.0,0.3666667,1.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.33200145,0.21162403,0.2409985,0.0,0.0,0.0,0.5681525,0.0,66.17762,0.0,0.0,0.40000004,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8303714,0.534709,0.084682345,0.33333334,1.0,1.0,0.52664405,1.0,94.17852,0.0,0.0,0.40000004,0.04347826,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9626553,0.33179057,0.49807274,0.7777778,1.0,0.0,0.30390868,1.0,89.632515,0.0,0.0,0.40000004,0.08695652,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.060554743,0.65694535,0.9915713,0.7777778,1.0,1.0,0.7420188,0.0,71.85137,0.0,0.0,0.40000004,0.13043478,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9928944,0.80669963,0.18229353,0.11111111,1.0,0.0,0.44692037,0.0,85.92555,0.0,0.0,0.40000004,0.17391305,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7325735,0.70306003,0.92041636,0.0,0.0,1.0,0.023230216,1.0,72.64321,0.0,0.0,0.40000004,0.21739131,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1835506,0.918519,0.21417654,0.11111111,0.0,0.0,0.09710983,1.0,71.369354,0.0,0.0,0.40000004,0.26086956,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11121178,0.5939274,0.883371,0.0,0.0,0.0,0.0016396249,0.0,56.158207,0.0,0.0,0.40000004,0.30434784,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07448959,0.4702958,0.96069896,0.5555556,0.0,1.0,0.74533975,1.0,64.15908,0.0,0.0,0.40000004,0.3478261,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.61678696,0.59015036,0.1532383,0.6666667,0.0,1.0,0.096961826,1.0,78.553,0.0,0.0,0.40000004,0.39130434,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31675124,0.65307856,0.7234361,0.8888889,1.0,0.0,0.89059126,0.0,83.95705,0.0,0.0,0.40000004,0.43478262,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.526994,0.33978653,0.046545744,0.11111111,0.0,1.0,0.20472212,0.0,71.79237,0.0,0.0,0.40000004,0.47826087,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.17948174,0.6655158,0.7005297,1.0,1.0,1.0,0.22718565,0.0,75.05653,0.0,0.0,0.40000004,0.5217391,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9673152,0.8856486,0.19583237,0.8888889,0.0,1.0,0.08340815,0.0,80.48704,0.0,0.0,0.40000004,0.5652174,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57424307,0.954448,0.12527919,0.5555556,0.0,0.0,0.6330473,1.0,85.70653,0.0,0.0,0.40000004,0.6086957,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8371403,0.94967353,0.6140007,0.33333334,0.0,1.0,0.6643085,1.0,84.5861,0.0,0.0,0.40000004,0.65217394,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3332312,0.53603196,0.44385207,0.44444445,0.0,1.0,0.29451543,1.0,71.58908,0.0,0.0,0.40000004,0.6956522,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9073782,0.8503593,0.91442454,0.0,1.0,0.0,0.2091168,1.0,79.76637,0.0,0.0,0.40000004,0.73913044,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4492495,0.9862037,0.7829554,0.5555556,1.0,0.0,0.75636166,0.0,68.195595,0.0,0.0,0.40000004,0.7826087,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.40017986,0.6478429,0.71171856,0.33333334,1.0,0.0,0.81377137,1.0,66.00178,0.0,0.0,0.40000004,0.826087,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.79216933,0.4674964,0.85860765,0.22222222,0.0,1.0,0.39114004,1.0,80.5144,0.0,0.0,0.40000004,0.86956525,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.40438557,0.82032406,0.75830793,0.8888889,1.0,0.0,0.4725042,0.0,83.2194,0.0,0.0,0.40000004,0.9130435,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.88375974,0.28649914,0.7293253,0.5555556,1.0,1.0,0.22204807,1.0,96.2448,0.0,0.0,0.40000004,0.95652175,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.40963745,0.33437586,0.8923845,1.0,0.0,1.0,0.72727656,0.0,73.10864,0.0,0.0,0.40000004,1.0,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09539127,0.6964047,0.3797331,0.5555556,0.0,1.0,0.889951,1.0,69.615974,0.0,0.0,0.43333337,0.0,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.48254848,0.8540461,0.057510734,0.33333334,1.0,1.0,0.8709682,0.0,85.17992,0.0,0.0,0.43333337,0.04347826,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7706301,0.0060522556,0.85681784,0.22222222,1.0,0.0,0.8673192,0.0,84.492195,0.0,0.0,0.43333337,0.08695652,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14302802,0.17174757,0.54556274,0.44444445,1.0,0.0,0.111442484,0.0,70.536,0.0,0.0,0.43333337,0.13043478,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1863501,0.14627421,0.18943644,0.5555556,0.0,0.0,0.7102333,1.0,60.4918,0.0,0.0,0.43333337,0.17391305,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.689399,0.1008178,0.7569728,0.6666667,1.0,0.0,0.7474548,0.0,82.167725,0.0,0.0,0.43333337,0.21739131,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.98425937,0.050026417,0.54893136,0.33333334,0.0,0.0,0.10186367,1.0,81.91204,0.0,0.0,0.43333337,0.26086956,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16171265,0.91453874,0.09016681,0.22222222,0.0,1.0,0.3631124,0.0,70.01667,0.0,0.0,0.43333337,0.30434784,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.997247,0.016883373,0.86883557,0.5555556,1.0,1.0,0.8058256,0.0,94.076256,0.0,0.0,0.43333337,0.3478261,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4472096,0.83748996,0.120845914,0.33333334,1.0,1.0,0.8984783,1.0,74.400795,0.0,0.0,0.43333337,0.39130434,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.77460265,0.32257867,0.38972688,0.5555556,1.0,1.0,0.30817968,1.0,89.50707,0.0,0.0,0.43333337,0.43478262,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.64771867,0.7760992,0.4914919,0.6666667,0.0,1.0,0.9810883,0.0,81.44492,0.0,0.0,0.43333337,0.47826087,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9662421,0.020338893,0.07259762,0.7777778,1.0,1.0,0.5781949,1.0,82.02666,0.0,0.0,0.43333337,0.5217391,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84953785,0.6528224,0.21670747,0.8888889,0.0,0.0,0.89433855,1.0,86.58972,0.0,0.0,0.43333337,0.5652174,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.367234,0.28659034,0.9116105,0.6666667,1.0,1.0,0.47103757,0.0,73.313385,0.0,0.0,0.43333337,0.6086957,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.29713273,0.6523366,0.0154367685,0.6666667,0.0,0.0,0.37578636,0.0,63.94519,0.0,0.0,0.43333337,0.65217394,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5553467,0.77088726,0.10876882,0.44444445,0.0,1.0,0.2740246,0.0,71.68216,0.0,0.0,0.43333337,0.6956522,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43519807,0.6890305,0.96699333,0.33333334,1.0,1.0,0.3417138,0.0,80.88488,0.0,0.0,0.43333337,0.73913044,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24882317,0.022545218,0.7538978,0.44444445,1.0,1.0,0.89781106,0.0,69.36518,0.0,0.0,0.43333337,0.7826087,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5025008,0.808975,0.5041475,1.0,1.0,0.0,0.64129645,0.0,77.11136,0.0,0.0,0.43333337,0.826087,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.47508764,0.8040844,0.31376278,0.0,0.0,0.0,0.04023953,1.0,66.83339,0.0,0.0,0.43333337,0.86956525,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.665848,0.38823986,0.18547988,0.7777778,0.0,1.0,0.28196344,1.0,86.27594,0.0,0.0,0.43333337,0.9130435,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9941833,0.7222265,0.5813097,0.8888889,1.0,0.0,0.33835956,0.0,93.67537,0.0,0.0,0.43333337,0.95652175,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.52899337,0.88679993,0.8629831,1.0,1.0,1.0,0.32175225,1.0,78.51638,0.0,0.0,0.43333337,1.0,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.98369384,0.15930343,0.7924081,0.8888889,1.0,1.0,0.4822388,0.0,92.94947,0.0,0.0,0.46666667,0.0,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.83229184,0.34009027,0.8577366,0.8888889,0.0,0.0,0.922034,0.0,81.035126,0.0,0.0,0.46666667,0.04347826,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.35261154,0.5012871,0.12605357,0.7777778,0.0,1.0,0.96625525,0.0,82.69985,0.0,0.0,0.46666667,0.08695652,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.54832387,0.61059344,0.09082544,0.5555556,1.0,1.0,0.4317131,0.0,72.51617,0.0,0.0,0.46666667,0.13043478,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91038895,0.079473376,0.048668742,0.44444445,1.0,1.0,0.6214754,0.0,89.10422,0.0,0.0,0.46666667,0.17391305,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.36004925,0.97440743,0.345551,0.22222222,1.0,0.0,0.58322865,0.0,75.10348,0.0,0.0,0.46666667,0.21739131,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21955252,0.943854,0.38844407,0.5555556,1.0,1.0,0.44929254,1.0,67.43477,0.0,0.0,0.46666667,0.26086956,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9648266,0.88853896,0.93089044,0.7777778,1.0,0.0,0.12568618,1.0,87.24482,0.0,0.0,0.46666667,0.30434784,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25346136,0.65348613,0.60002816,1.0,0.0,1.0,0.64418167,1.0,71.39509,0.0,0.0,0.46666667,0.3478261,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
