temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
22.740145,45.29157,1278.9061,7,1,1,28.701183,1,71.56881,1,12,16,0,2,0,0,0,0,0,0,1,0,0,0,1,0.055960957,10.224115,0.013972567,0.013972567,40.10292,34.015858
29.248672,48.087677,1025.0399,4,1,0,25.683313,1,91.49098,1,12,17,0,2,0,0,0,0,0,0,1,0,0,0,1,0.08925602,22.872746,0.010930039,0.0,28.07196,38.668175
21.430706,47.48688,1481.1483,3,1,0,19.35166,1,66.97225,1,12,18,0,2,0,0,0,0,0,0,1,0,0,1,0,0.045216437,22.324083,0.014931557,0.0,28.89504,34.458794
23.778692,52.777267,1867.1677,1,0,0,6.550839,0,75.67917,1,12,19,0,2,0,0,0,0,0,0,1,0,0,1,0,0.04053153,75.67917,0.0,0.0,8.656066,38.27798
24.731983,36.3414,1669.0673,3,0,1,2.7416093,0,66.82946,1,12,20,0,2,0,0,0,0,0,0,1,0,0,1,0,0.040040005,22.276487,0.0,0.014963461,4.102396,30.536692
25.59779,36.56133,1473.0986,2,1,1,7.2053385,1,86.77962,1,12,21,0,2,0,0,0,0,0,0,1,0,0,1,0,0.058909576,43.38981,0.011523443,0.011523443,8.303031,31.07956
29.74373,34.166916,1249.794,7,0,1,7.74527,0,83.34114,1,12,22,0,2,0,0,0,0,0,0,1,0,0,1,0,0.0666839,11.905877,0.0,0.011998876,9.293453,31.955322
24.223267,49.20816,1228.2969,2,0,1,0.25147521,0,66.15,1,12,23,0,2,0,0,0,0,0,0,1,1,0,0,0,0.05385506,33.075,0.0,0.015117157,0.38015905,36.715714
23.324625,36.354774,1241.3833,0,0,0,17.027744,0,66.17762,1,13,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0.05330958,0.0,0.0,0.0,25.730366,29.839699
28.303892,46.032173,1085.15,3,1,1,15.784205,1,94.17852,1,13,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0.086788476,31.39284,0.010618133,0.010618133,16.759878,37.168034
29.625555,39.954136,1498.3212,7,1,0,9.111346,1,89.632515,1,13,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0.059821963,12.804645,0.011156666,0.0,10.165224,34.789845
20.612572,49.693535,1991.558,7,1,1,22.236551,0,71.85137,1,13,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0.036077973,10.264482,0.013917618,0.013917618,30.947983,35.153053
29.927677,54.179142,1182.7095,1,1,0,13.395788,0,85.92555,1,13,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0.072651446,85.92555,0.011637982,0.0,15.589994,42.05341
27.326782,51.07481,1920.4408,0,0,1,0.70258886,1,72.64321,1,13,5,0,2,0,0,0,0,1,0,0,0,1,0,0,0.037826322,0.0,0.0,0.013765912,0.96717757,39.200798
21.841436,57.52848,1214.5756,1,0,0,2.915925,1,71.369354,1,13,6,0,2,0,0,0,0,1,0,0,0,1,0,0,0.058760736,71.369354,0.0,0.0,4.0856824,39.68496
21.118692,47.80595,1883.415,0,0,0,0.05576311,0,56.158207,1,13,7,0,2,0,0,0,0,1,0,0,0,1,0,0,0.029817224,0.0,0.0,0.0,0.09929646,34.462322
20.751797,44.1028,1960.702,5,0,1,22.336042,1,64.15908,1,13,8,0,2,0,0,0,0,1,0,0,0,1,0,0,0.032722503,12.831816,0.0,0.015586258,34.813534,32.4273
26.169949,47.692814,1153.6697,6,0,1,2.911491,1,78.553,1,13,9,0,2,0,0,0,0,1,0,0,0,1,0,0,0.06808968,13.092167,0.0,0.0127302585,3.706403,36.93138
23.17226,49.57771,1723.5651,8,1,0,26.687586,0,83.95705,1,13,10,0,2,0,0,0,0,1,0,0,0,1,0,0,0.04871127,10.494631,0.011910853,0.0,31.78719,36.374985
25.272816,40.193638,1047.0337,1,0,1,6.1398478,0,71.79237,1,13,11,0,2,0,0,0,0,1,0,0,0,1,0,0,0.068567395,71.79237,0.0,0.013929056,8.552229,32.733227
21.800785,49.950245,1700.6708,9,1,1,6.8128257,0,75.05653,1,13,12,0,2,0,0,0,0,1,0,0,0,0,0,1,0.044133488,8.339615,0.01332329,0.01332329,9.076925,35.875515
29.672113,56.543907,1196.2411,8,0,1,2.5054405,0,80.48704,1,13,13,0,2,0,0,0,0,1,0,0,0,0,0,1,0.06728329,10.06088,0.0,0.012424361,3.1128497,43.10801
25.744888,58.604664,1125.7253,5,0,0,18.971907,1,85.70653,1,13,14,0,2,0,0,0,0,1,0,0,0,0,0,1,0.076134495,17.141306,0.0,0.0,22.135895,42.174774
28.371521,58.461655,1614.1876,3,0,1,19.908451,1,84.5861,1,13,15,0,2,0,0,0,0,1,0,0,0,0,0,1,0.05240165,28.195366,0.0,0.011822274,23.536316,43.416588
23.336912,46.0718,1444.1293,4,0,1,8.829937,1,71.58908,1,13,16,0,2,0,0,0,0,1,0,0,0,0,0,1,0.049572486,17.89727,0.0,0.013968611,12.334195,34.704357
29.073275,55.486885,1914.4521,0,1,0,6.271507,1,79.76637,1,13,17,0,2,0,0,0,0,1,0,0,0,0,0,1,0.04166538,0.0,0.012536611,0.0,7.8623443,42.28008
24.496063,59.555843,1783.0527,5,1,0,22.666245,0,68.195595,1,13,18,0,2,0,0,0,0,1,0,0,0,0,1,0,0.03824654,13.639119,0.014663704,0.0,33.23711,42.025955
24.005802,49.420887,1711.8536,3,1,0,24.386164,1,66.00178,1,13,19,0,2,0,0,0,0,1,0,0,0,0,1,0,0.038555738,22.000593,0.015151107,0.0,36.94774,36.713345
27.922213,44.018948,1858.6649,2,0,1,11.724684,1,80.5144,1,13,20,0,2,0,0,0,0,1,0,0,0,0,1,0,0.043318402,40.2572,0.0,0.012420139,14.562221,35.97058
24.047823,54.587234,1758.4183,8,1,0,14.162247,0,83.2194,1,13,21,0,2,0,0,0,0,1,0,0,0,0,1,0,0.04732628,10.402425,0.012016429,0.0,17.017963,39.317528
28.837301,38.597515,1729.451,5,1,1,6.6589108,1,96.2448,1,13,22,0,2,0,0,0,0,1,0,0,0,0,1,0,0.055650488,19.248959,0.010390172,0.010390172,6.918723,33.717407
24.100296,40.031574,1892.4238,9,0,1,21.794893,0,73.10864,1,13,23,0,2,0,0,0,0,1,0,0,1,0,0,0,0.038632277,8.123182,0.0,0.013678273,29.811651,32.065933
20.960629,50.875465,1380.0443,5,0,1,26.668406,1,69.615974,1,14,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0.050444737,13.923195,0.0,0.014364519,38.30788,35.918045
24.828756,55.597313,1057.9928,3,1,1,26.099707,0,85.17992,1,14,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0.08051087,28.393305,0.011739857,0.011739857,30.640682,40.213036
27.707012,30.19726,1856.876,2,1,0,25.990387,0,84.492195,1,14,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0.045502335,42.246098,0.011835413,0.0,30.760696,28.952137
21.436573,35.16035,1545.786,4,1,0,3.3453124,0,70.536,1,14,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0.045631155,17.634,0.014177158,0.0,4.7427015,28.298462
21.869408,34.397343,1189.8486,5,0,0,21.284298,1,60.4918,1,14,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0.050839912,12.09836,0.0,0.0,35.185425,28.133375
26.895422,33.03578,1757.0839,6,1,0,22.399406,0,82.167725,1,14,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0.04676369,13.694621,0.012170229,0.0,27.26059,29.965603
29.841404,31.514423,1549.1528,3,0,0,3.0583436,1,81.91204,1,14,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0.052875377,27.304014,0.0,0.0,3.7336924,30.677914
21.623251,57.409256,1090.6316,2,0,1,10.885012,0,70.01667,1,14,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0.06419828,35.008335,0.0,0.014282313,15.546314,39.516254
29.971165,30.521685,1868.8873,5,1,1,24.148119,0,94.076256,1,14,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0.050338108,18.81525,0.010629674,0.010629674,25.668665,30.246426
24.475683,55.101406,1121.2944,3,1,1,26.923872,1,74.400795,1,14,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0.06635259,24.800264,0.013440717,0.013440717,36.187614,39.788544
27.7467,39.67821,1390.0328,5,1,1,9.2393,1,89.50707,1,14,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0.06439205,17.901415,0.011172301,0.011172301,10.322424,33.712456
26.478989,53.26256,1491.7439,6,0,1,29.398758,0,81.44492,1,14,11,0,3,1,0,0,0,0,0,0,0,1,0,0,0.05459712,13.574154,0.0,0.012278236,36.09649,39.870773
29.66139,30.625189,1073.0718,7,1,1,17.328602,1,82.02666,1,14,12,0,3,1,0,0,0,0,0,0,0,0,0,1,0.07644098,11.718094,0.012191159,0.012191159,21.125572,30.14329
28.495386,49.570038,1217.1051,8,0,0,26.79985,1,86.58972,1,14,13,0,3,1,0,0,0,0,0,0,0,0,0,1,0.071144,10.823715,0.0,0.0,30.950382,39.03271
23.676638,38.600246,1911.6396,6,1,1,14.118308,0,73.313385,1,14,14,0,3,1,0,0,0,0,0,0,0,0,0,1,0.038351048,12.218898,0.013640074,0.013640074,19.257477,31.138443
22.976248,49.55549,1015.9412,6,0,0,11.264708,0,63.94519,1,14,15,0,3,1,0,0,0,0,0,0,0,0,0,1,0.06294182,10.657532,0.0,0.0,17.616192,36.26587
25.556091,53.10645,1109.2238,4,0,1,8.216059,0,71.68216,1,14,16,0,3,1,0,0,0,0,0,0,0,0,0,1,0.06462371,17.92054,0.0,0.013950473,11.46179,39.33127
24.355673,50.654583,1966.993,3,1,1,10.2439375,0,80.88488,1,14,17,0,3,1,0,0,0,0,0,0,0,0,0,1,0.04112108,26.961626,0.01236325,0.01236325,12.664837,37.505127
22.493584,30.691273,1754.0105,4,1,1,26.903881,0,69.36518,1,14,18,0,3,1,0,0,0,0,0,0,0,0,1,0,0.039546616,17.341295,0.014416455,0.014416455,38.78586,26.592428
25.028103,54.247295,1504.3927,9,1,0,19.219042,0,77.11136,1,14,19,0,3,1,0,0,0,0,0,0,0,0,1,0,0.051257465,8.567928,0.012968258,0.0,24.92375,39.6377
24.754215,54.100807,1314.109,0,0,0,1.2121656,1,66.83339,1,14,20,0,3,1,0,0,0,0,0,0,0,0,1,0,0.05085833,0.0,0.0,0.0,1.8137125,39.427513
26.660122,41.644966,1185.8942,7,0,1,8.453896,1,86.27594,1,14,21,0,3,1,0,0,0,0,0,0,0,0,1,0,0.072751805,12.325134,0.0,0.011590717,9.798672,34.152542
29.940554,51.648907,1581.5139,8,1,0,10.14345,0,93.67537,1,14,22,0,3,1,0,0,0,0,0,0,0,0,1,0,0.059231453,11.709421,0.010675165,0.0,10.8282995,40.79473
25.292793,56.578392,1863.038,9,1,1,9.645916,1,78.51638,1,14,23,0,3,1,0,0,0,0,0,0,1,0,0,0,0.042144272,8.724042,0.012736196,0.012736196,12.285228,40.935593
29.835752,34.78761,1792.5005,8,1,1,14.453882,0,92.94947,1,15,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0.05185464,11.618684,0.010758533,0.010758533,15.550258,32.31168
28.32308,40.202736,1857.7943,8,0,0,27.62957,0,81.035126,1,15,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0.043619,10.129391,0.0,0.0,34.095795,34.26291
23.530542,45.031086,1126.4994,7,0,1,28.95438,0,82.69985,1,15,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0.07341313,11.814264,0.0,0.01209192,35.011406,34.280815
25.485926,48.30515,1091.2899,5,1,1,12.940199,0,72.51617,1,15,3,1,3,0,0,1,0,0,0,0,1,0,0,0,0.066449955,14.503233,0.013790028,0.013790028,17.844572,36.89554
29.103357,32.39645,1049.1555,4,1,1,18.625229,0,89.10422,1,15,4,1,3,0,0,1,0,0,0,0,1,0,0,0,0.084929466,22.276054,0.011222813,0.011222813,20.902746,30.749905
23.604855,59.20251,1345.8804,2,1,0,17.479406,0,75.10348,1,15,5,1,3,0,0,1,0,0,0,0,0,1,0,0,0.05580249,37.55174,0.013314962,0.0,23.273764,41.403683
22.201136,58.28734,1388.7506,5,1,1,13.466856,1,67.43477,1,15,6,1,3,0,0,1,0,0,0,0,0,1,0,0,0.048557866,13.486954,0.014829146,0.014829146,19.970196,40.244236
29.647247,56.63048,1930.9093,7,1,0,3.7720351,1,87.24482,1,15,7,1,3,0,0,1,0,0,0,0,0,1,0,0,0.045183282,12.463546,0.011461998,0.0,4.323506,43.138863
22.539923,49.58992,1600.2225,9,0,1,19.30548,1,71.39509,1,15,8,1,3,0,0,1,0,0,0,0,0,1,0,0,0.044615723,7.9327874,0.0,0.014006566,27.040348,36.064922
29.15644,35.713795,1080.1158,2,1,1,21.90719,1,86.43309,1,15,9,1,3,0,0,1,0,0,0,0,0,1,0,0,0.08002205,43.216545,0.011569643,0.011569643,25.345839,32.43512
20.792398,41.965668,1241.6913,3,1,0,21.472221,0,68.2435,1,15,10,1,3,0,0,1,0,0,0,0,0,1,0,0,0.054960117,22.747833,0.01465341,0.0,31.464127,31.379032
21.76622,43.39762,1872.3086,8,1,0,29.06376,0,77.32619,1,15,11,1,3,0,0,1,0,0,0,0,0,1,0,0,0.041299917,9.665773,0.01293223,0.0,37.585922,32.58192
27.418697,50.706203,1215.5839,9,1,1,2.4145007,1,87.63455,1,15,12,1,3,0,0,1,0,0,0,0,0,0,0,1,0.07209256,9.737172,0.011411024,0.011411024,2.7551928,39.06245
29.598787,32.499683,1688.7877,2,0,1,11.414886,0,85.04771,1,15,13,1,3,0,0,1,0,0,0,0,0,0,0,1,0.05036021,42.523853,0.0,0.011758107,13.421745,31.049236
22.883364,57.85275,1828.997,8,0,0,5.829147,0,73.25681,1,15,14,1,3,0,0,1,0,0,0,0,0,0,0,1,0.040053,9.157102,0.0,0.0,7.9571395,40.368057
24.123861,33.7955,1370.8352,9,1,1,9.35103,1,86.13804,1,15,15,1,3,0,0,1,0,0,0,0,0,0,0,1,0.06283617,9.570893,0.011609273,0.011609273,10.855866,28.959682
24.92036,59.29309,1250.885,5,0,0,11.105181,0,73.30171,1,15,16,1,3,0,0,1,0,0,0,0,0,0,0,1,0.05859988,14.660342,0.0,0.0,15.149961,42.106728
24.867073,56.90694,1872.0403,9,1,0,27.155508,0,77.758224,1,15,17,1,3,0,0,1,0,0,0,0,0,0,0,1,0.041536618,8.639803,0.012860376,0.0,34.923004,40.88701
26.416073,58.01015,1060.6548,0,0,0,0.45032933,0,69.980896,1,15,18,1,3,0,0,1,0,0,0,0,0,0,1,0,0.06597896,0.0,0.0,0.0,0.64350325,42.21311
29.934092,51.026985,1008.281,2,0,1,12.041117,0,81.71962,1,15,19,1,3,0,0,1,0,0,0,0,0,0,1,0,0.08104846,40.85981,0.0,0.012236963,14.734671,40.480537
26.641327,55.26262,1004.8054,8,0,0,15.106151,0,83.187706,1,15,20,1,3,0,0,1,0,0,0,0,0,0,1,0,0.08278987,10.398463,0.0,0.0,18.159113,40.951973
29.531473,47.136635,1740.726,3,0,0,25.730083,0,74.50066,1,15,21,1,3,0,0,1,0,0,0,0,0,0,1,0,0.042798616,24.833555,0.0,0.0,34.536716,38.334053
25.649605,37.517727,1972.8741,4,1,0,21.769579,0,85.30243,1,15,22,1,3,0,0,1,0,0,0,0,0,0,1,0,0.043237645,21.325607,0.011722996,0.0,25.520468,31.583666
20.58671,49.407608,1060.1018,4,0,1,16.683832,1,68.16642,1,15,23,1,3,0,0,1,0,0,0,0,1,0,0,0,0.06430177,17.041605,0.0,0.01466998,24.47515,34.997158
25.015099,39.80486,1151.84,1,1,0,18.05688,0,78.27308,1,16,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0.06795482,78.27308,0.012775784,0.0,23.069082,32.40998
27.085201,55.76623,1633.9589,5,1,0,5.863375,1,83.73032,1,16,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0.051243838,16.746065,0.011943105,0.0,7.0026903,41.425716
25.463026,43.33427,1061.8134,3,1,0,6.61604,1,91.2651,1,16,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0.08595211,30.4217,0.010957091,0.0,7.2492557,34.398647
24.932758,37.658714,1143.8341,0,1,1,6.538047,0,84.27007,1,16,3,1,3,0,0,0,1,0,0,0,1,0,0,0,0.07367334,0.0,0.011866609,0.011866609,7.758445,31.295736
20.729853,51.52163,1630.317,6,1,0,27.399328,1,72.9926,1,16,4,1,3,0,0,0,1,0,0,0,1,0,0,0,0.04477203,12.165433,0.013700019,0.0,37.537132,36.12574
26.594866,43.34592,1337.2318,0,0,1,24.854366,0,82.859634,1,16,5,1,3,0,0,0,1,0,0,0,0,1,0,0,0.061963554,0.0,0.0,0.012068602,29.995749,34.970394
23.945621,34.187847,1449.9307,1,1,1,26.593908,0,77.19419,1,16,6,1,3,0,0,0,1,0,0,0,0,1,0,0,0.05323992,77.19419,0.012954342,0.012954342,34.45066,29.066734
27.433207,52.278137,1753.8448,1,1,1,19.700047,0,94.62024,1,16,7,1,3,0,0,0,1,0,0,0,0,1,0,0,0.053950176,94.62024,0.010568564,0.010568564,20.820118,39.85567
29.454845,39.18905,1279.2997,9,1,0,21.63753,0,89.00358,1,16,8,1,3,0,0,0,1,0,0,0,0,1,0,0,0.06957211,9.889286,0.0112355035,0.0,24.310854,34.321945
26.625763,55.987186,1057.987,0,0,0,19.495008,0,68.83167,1,16,9,1,3,0,0,0,1,0,0,0,0,1,0,0,0.06505909,0.0,0.0,0.0,28.32273,41.306473
24.209139,55.10485,1310.2167,6,1,1,15.717499,0,84.01097,1,16,10,1,3,0,0,0,1,0,0,0,0,1,0,0,0.064119905,14.001828,0.011903207,0.011903207,18.708864,39.656994
27.246529,36.553177,1069.9047,9,0,1,5.686641,1,78.97906,1,16,11,1,3,0,0,0,1,0,0,0,0,1,0,0,0.07381878,8.775451,0.0,0.012661585,7.200189,31.899853
22.875582,53.105236,1032.4325,5,0,1,21.079384,0,67.48245,1,16,12,1,3,0,0,0,1,0,0,0,0,0,0,1,0.06536258,13.4964905,0.0,0.014818667,31.236835,37.99041
26.490492,59.587975,1439.4568,5,0,0,20.626818,1,78.832214,1,16,13,1,3,0,0,0,1,0,0,0,0,0,0,1,0.054765254,15.766443,0.0,0.0,26.165468,43.039234
29.847836,57.01353,1250.5024,3,0,0,20.195807,0,89.161705,1,16,14,1,3,0,0,0,1,0,0,0,0,0,0,1,0.07130071,29.720568,0.0,0.0,22.650763,43.430683
25.75067,45.98494,1911.4358,1,1,1,7.607162,1,80.90874,1,16,15,1,3,0,0,0,1,0,0,0,0,0,0,1,0.042328775,80.90874,0.012359604,0.012359604,9.402151,35.867805
26.211521,56.22313,1145.2385,1,0,1,3.207136,1,69.84645,1,16,16,1,3,0,0,0,1,0,0,0,0,0,0,1,0.06098856,69.84645,0.0,0.0143171195,4.591695,41.217323
25.271975,37.928658,1888.9498,9,1,0,23.708443,1,93.61749,1,16,17,1,3,0,0,0,1,0,0,0,0,0,0,1,0.049560603,10.401943,0.010681764,0.0,25.3248,31.600315
24.685148,59.812355,1899.374,4,0,1,19.010075,0,71.720436,1,16,18,1,3,0,0,0,1,0,0,0,0,0,1,0,0.037760038,17.930109,0.0,0.013943028,26.505798,42.248753
29.989584,48.613266,1933.023,4,0,1,14.994136,1,78.845604,1,16,19,1,3,0,0,0,1,0,0,0,0,0,1,0,0.04078876,19.711401,0.0,0.012683015,19.017086,39.301426
21.762518,46.152615,1353.9165,6,1,0,10.675249,1,73.12302,1,16,20,1,3,0,0,0,1,0,0,0,0,0,1,0,0.054008514,12.187169,0.013675584,0.0,14.599027,33.957565
21.30134,55.445362,1697.4833,0,0,1,26.892403,1,63.87007,1,16,21,1,3,0,0,0,1,0,0,0,0,0,1,0,0.037626334,0.0,0.0,0.015656786,42.10486,38.373352
27.121077,48.233585,1396.9994,0,0,1,21.964968,1,79.8559,1,16,22,1,3,0,0,0,1,0,0,0,0,0,1,0,0.05716245,0.0,0.0,0.012522556,27.505753,37.67733
28.779058,46.13661,1531.3549,3,0,0,1.9565138,0,87.41591,1,16,23,1,3,0,0,0,1,0,0,0,1,0,0,0,0.05708403,29.138636,0.0,0.0,2.2381668,37.457832
24.346552,33.724747,1184.3207,8,0,1,12.175547,0,78.57276,1,17,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.066344164,9.821595,0.0,0.012727057,15.495888,29.035648
28.04969,52.792683,1415.155,3,1,1,28.150951,0,91.41237,1,17,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0.064595304,30.470789,0.010939439,0.010939439,30.795559,40.42119
27.22657,52.912815,1899.0758,7,0,1,15.5078945,0,81.73189,1,17,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0.043037716,11.675984,0.0,0.012235126,18.974106,40.069695
27.875946,41.8184,1796.8071,0,0,0,8.364369,0,79.164185,1,17,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0.044058252,0.0,0.0,0.0,10.56585,34.847176
28.97887,51.24236,1089.5127,6,1,1,2.929444,0,86.152176,1,17,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0.07907405,14.358696,0.011607368,0.011607368,3.4003134,40.110615
27.066683,56.018066,1745.395,4,1,0,14.837525,1,81.36889,1,17,5,0,3,0,1,0,0,0,0,0,0,1,0,0,0.04661918,20.342222,0.012289709,0.0,18.234888,41.542374
24.41383,51.714725,1142.3236,1,0,0,9.115813,1,71.93956,1,17,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0.06297652,71.93956,0.0,0.0,12.671489,38.064278
29.764202,40.901012,1463.8302,6,1,1,15.321499,0,99.20112,1,17,7,0,3,0,1,0,0,0,0,0,0,1,0,0,0.06776819,16.53352,0.010080531,0.010080531,15.444885,35.332607
22.11281,52.752346,1603.3318,1,0,0,8.886757,1,63.122707,1,17,8,0,3,0,1,0,0,0,0,0,0,1,0,0,0.03936971,63.122707,0.0,0.0,14.078543,37.43258
24.94066,45.421597,1121.2708,0,1,0,16.140574,1,81.98143,1,17,9,0,3,0,1,0,0,0,0,0,0,1,0,0,0.07311475,0.0,0.012197885,0.0,19.688086,35.18113
24.577255,33.414463,1922.0986,2,1,0,12.054476,0,80.25249,1,17,10,0,3,0,1,0,0,0,0,0,0,1,0,0,0.041752532,40.126244,0.012460673,0.0,15.020688,28.99586
21.252804,44.908558,1562.6039,5,0,1,24.053234,1,71.29929,1,17,11,0,3,0,1,0,0,0,0,0,0,1,0,0,0.045628514,14.259859,0.0,0.014025385,33.735584,33.08068
29.884394,40.987587,1329.9789,5,0,0,24.555187,0,88.01461,1,17,12,0,3,0,1,0,0,0,0,0,0,0,0,1,0.06617745,17.602922,0.0,0.0,27.89899,35.43599
20.644247,54.8472,1798.3558,7,0,0,5.7695556,1,66.269325,1,17,13,0,3,0,1,0,0,0,0,0,0,0,0,1,0.036849953,9.467047,0.0,0.0,8.7062235,37.745724
28.113888,36.613403,1409.0518,8,1,1,16.78885,0,82.26694,1,17,14,0,3,0,1,0,0,0,0,0,0,0,0,1,0.05838461,10.283367,0.012155551,0.012155551,20.407774,32.363647
28.130177,35.994034,1766.3202,0,1,1,8.176594,1,87.043076,1,17,15,0,3,0,1,0,0,0,0,0,0,0,0,1,0.04927933,0.0,0.011488564,0.011488564,9.393732,32.062103
21.088594,41.24566,1861.4751,8,1,1,1.7346812,1,77.37513,1,17,16,0,3,0,1,0,0,0,0,0,0,0,0,1,0.041566566,9.671891,0.012924049,0.012924049,2.2419107,31.167126
23.77636,40.347065,1157.145,2,0,1,22.022291,0,65.9818,1,17,17,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0570212,32.9909,0.0,0.015155695,33.376312,32.061714
22.234646,47.22999,1855.5027,3,0,0,25.987465,1,60.54146,1,17,18,0,3,0,1,0,0,0,0,0,0,0,1,0,0.032628063,20.180487,0.0,0.0,42.92507,34.732315
29.082098,40.039608,1774.5116,6,0,0,19.173012,1,92.04714,1,17,19,0,3,0,1,0,0,0,0,0,0,0,1,0,0.051871818,15.34119,0.0,0.0,20.829557,34.560852
26.593403,52.416164,1210.7439,8,0,0,20.440697,0,85.23655,1,17,20,0,3,0,1,0,0,0,0,0,0,0,1,0,0.07040015,10.654569,0.0,0.0,23.98114,39.504784
22.16262,34.69721,1104.3295,5,1,0,20.53966,1,64.86893,1,17,21,0,3,0,1,0,0,0,0,0,0,0,1,0,0.058740556,12.973785,0.015415701,0.0,31.663326,28.429914
24.60027,58.781975,1103.3317,1,0,1,12.415495,1,65.37884,1,17,22,0,3,0,1,0,0,0,0,0,0,0,1,0,0.059255835,65.37884,0.0,0.015295469,18.990082,41.691124
28.870705,31.767717,1915.3649,3,1,0,8.410631,0,88.69141,1,17,23,0,3,0,1,0,0,0,0,0,1,0,0,0,0.046305228,29.563803,0.011275049,0.0,9.483028,30.31921
29.963232,52.72792,1419.5042,5,0,1,20.743114,1,86.91937,1,18,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0.06123221,17.383875,0.0,0.011504916,23.864777,41.345577
23.751219,49.327187,1603.5759,9,1,1,0.12041875,0,83.9065,1,18,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0.05232462,9.322945,0.011918028,0.011918028,0.1435154,36.539204
24.791798,30.570375,1499.9246,5,0,0,3.4970164,0,74.11456,1,18,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0.049412195,14.822912,0.0,0.0,4.7183933,27.681087
22.296356,40.901363,1568.7501,8,1,0,21.578186,0,83.8911,1,18,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0.053476393,10.486387,0.011920216,0.0,25.721663,31.59886
21.968178,50.37893,1709.3905,8,1,0,2.9383159,0,71.04837,1,18,4,0,3,0,0,0,0,0,1,0,1,0,0,0,0.04156357,8.881046,0.014074918,0.0,4.1356554,36.173553
25.04055,44.50249,1493.825,5,1,1,22.54505,0,81.67675,1,18,5,0,3,0,0,0,0,0,1,0,0,1,0,0,0.054676253,16.33535,0.012243386,0.012243386,27.602774,34.771523
24.790527,52.755833,1514.5333,5,1,1,17.73016,1,85.433304,1,18,6,0,3,0,0,0,0,0,1,0,0,1,0,0,0.056408994,17.08666,0.011705037,0.011705037,20.753218,38.77318
29.759457,59.4125,1979.7494,9,0,0,10.608493,1,71.31149,1,18,7,0,3,0,0,0,0,0,1,0,0,1,0,0,0.036020465,7.923499,0.0,0.0,14.876273,44.585976
20.572218,43.97216,1828.686,5,1,1,0.03579337,0,71.59494,1,18,8,0,3,0,0,0,0,0,1,0,0,1,0,0,0.039151028,14.318988,0.0139674675,0.0139674675,0.049994275,32.27219
21.49111,39.48881,1312.0154,3,1,0,18.422068,1,66.63194,1,18,9,0,3,0,0,0,0,0,1,0,0,1,0,0,0.050785948,22.210648,0.015007817,0.0,27.647501,30.48996
22.810125,34.475903,1833.3683,4,0,0,0.20129286,1,78.85915,1,18,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0.043013263,19.714788,0.0,0.0,0.25525618,28.643013
28.080265,48.266956,1394.5968,5,1,0,5.182709,1,82.06411,1,18,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0.058844328,16.412823,0.012185595,0.0,6.315439,38.17361
28.153784,47.012486,1938.018,8,0,1,1.4700311,0,73.075134,1,18,12,0,3,0,0,0,0,0,1,0,0,0,0,1,0.037706118,9.134392,0.0,0.013684546,2.0116708,37.583134
