temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,consumo_energia_medio_hora,consumo_medio_por_dia,consumo_medio_por_faixa_temp,eficiencia_media_por_metro_quadrado_hora,eficiencia_media_por_metro_quadrado_dia,eficiencia_media_por_metro_quadrado_temp,kwh_medio_hora_por_pessoa,kwh_medio_dia_por_pessoa,kwh_medio_temperatura_por_pessoa,hvac_eficiencia_media_hora,hvac_eficiencia_media_dia,hvac_eficiencia_media_temp,iluminacao_eficiencia_media_dia,iluminacao_eficiencia_media_temp,percentual_renovavel_media_hora,percentual_renovavel_media_dia,percentual_renovavel_media_temp,conforto_termico
29.374035,41.539185,1931.6599,2,1,0,10.505579,0,83.341774,2022,1,22,6,1,4,0,0,1,0,0,0,0,0,1,0,0,77.93568,78.86947,82.163315,0.04034648,0.040829893,0.04253508,38.96784,39.434734,41.081657,0.012831094,0.012679177,0.012170882,0.0,0.0,13.479808,13.32021,12.786216,35.45661
26.394123,46.33224,1551.5907,0,0,0,6.6224217,1,77.1242,2022,1,22,7,1,4,0,0,1,0,0,0,0,0,1,0,0,76.30863,78.86947,82.163315,0.049180903,0.050831363,0.052954245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67847,8.396686,8.060072,36.363182
29.45924,48.611664,1584.0089,8,1,1,15.492758,0,81.3908,2022,1,22,8,1,4,0,0,1,0,0,0,0,0,1,0,0,77.38033,78.86947,82.163315,0.048850946,0.049791053,0.051870488,9.672542,9.858684,10.270414,0.01292318,0.012679177,0.012170882,0.012679177,0.012170882,20.02157,19.643541,18.856052,39.035454
22.778976,58.869495,1639.4894,8,0,1,24.872288,0,80.914055,2022,1,22,9,1,4,0,0,1,0,0,0,0,0,1,0,0,74.39843,78.86947,72.43486,0.045379024,0.04810612,0.044181354,9.299804,9.858684,9.054358,0.0,0.0,0.0,0.012679177,0.013805508,33.4312,31.536016,34.337456,40.824234
24.165455,42.69914,1256.6912,9,0,1,7.0880127,0,81.62876,2022,1,22,10,1,4,0,0,1,0,0,0,0,0,1,0,0,78.22316,78.86947,72.43486,0.06224533,0.06275963,0.05763935,8.6914625,8.763274,8.048318,0.0,0.0,0.0,0.012679177,0.013805508,9.061271,8.987017,9.785361,33.432297
27.456366,35.45969,1085.0217,4,1,0,22.102974,0,84.063156,2022,1,22,11,1,4,0,0,1,0,0,0,0,0,1,0,0,77.00639,78.86947,82.163315,0.07097221,0.0726893,0.07572504,19.251598,19.717367,20.540829,0.0129859345,0.012679177,0.012170882,0.0,0.0,28.702778,28.024754,26.901268,31.458027
28.226551,55.03165,1186.6959,6,0,1,20.927286,1,77.26334,2022,1,22,12,1,4,0,0,1,0,0,0,0,0,0,0,1,77.27699,78.86947,82.163315,0.06511945,0.0664614,0.06923704,12.8794985,13.144912,13.693886,0.0,0.0,0.0,0.012679177,0.012170882,27.080875,26.534077,25.470352,41.6291
21.691465,31.970198,1616.6196,8,0,0,11.19872,0,65.41066,2022,1,22,13,1,4,0,0,1,0,0,0,0,0,0,0,1,76.3327,78.86947,72.43486,0.047217477,0.04878666,0.044806372,9.541588,9.858684,9.054358,0.0,0.0,0.0,0.0,0.0,14.670934,14.199056,15.460402,26.830832
20.61167,47.64145,1949.2921,8,0,0,4.928457,0,67.22824,2022,1,22,14,1,4,0,0,1,0,0,0,0,0,0,0,1,76.2337,78.86947,72.43486,0.039108403,0.040460568,0.037159573,9.529213,9.858684,9.054358,0.0,0.0,0.0,0.0,0.0,6.4649315,6.248878,6.803985,34.12656
27.323586,53.027874,1036.3701,9,1,1,2.0293803,1,85.582825,2022,1,22,15,1,4,0,0,1,0,0,0,0,0,0,0,1,77.61918,78.86947,82.163315,0.07489523,0.076101646,0.07927989,8.624353,8.763274,9.129257,0.012883414,0.012679177,0.012170882,0.012679177,0.012170882,2.6145346,2.5730875,2.469935,40.175728
21.008114,50.350506,1362.583,8,1,0,4.1409426,0,67.84233,2022,1,22,16,1,4,0,0,1,0,0,0,0,0,0,0,1,76.28007,78.86947,72.43486,0.05598196,0.057882324,0.053159963,9.535008,9.858684,9.054358,0.013109584,0.012679177,0.013805508,0.0,0.0,5.4286036,5.250375,5.716781,35.67931
26.13529,48.49873,1303.716,8,1,1,5.6676564,1,86.92061,2022,1,22,17,1,4,0,0,1,0,0,0,0,0,0,0,1,78.253,78.86947,82.163315,0.060023043,0.060495898,0.063022405,9.781625,9.858684,10.270414,0.012779063,0.012679177,0.012170882,0.012679177,0.012170882,7.242734,7.1861224,6.8980374,37.31701
20.417627,48.923763,1066.2764,9,1,0,17.361637,0,63.97862,2022,1,22,18,1,4,0,0,1,0,0,0,0,0,0,1,0,75.18646,78.86947,72.43486,0.07051311,0.07396719,0.06793254,8.354052,8.763274,8.048318,0.013300267,0.012679177,0.013805508,0.0,0.0,23.09144,22.013128,23.96862,34.670696
25.555883,30.91822,1624.0872,6,1,0,2.8983552,1,69.7039,2022,1,22,19,1,4,0,0,1,0,0,0,0,0,0,1,0,78.61429,78.86947,82.163315,0.048405215,0.048562337,0.05059046,13.102382,13.144912,13.693886,0.012720334,0.012679177,0.012170882,0.0,0.0,3.6868048,3.674876,3.5275538,28.237053
23.900948,56.63156,1105.1101,9,0,0,13.607249,0,77.9319,2022,1,22,20,1,4,0,0,1,0,0,0,0,0,0,1,0,77.87319,78.86947,72.43486,0.07046646,0.07136797,0.06554538,8.652576,8.763274,8.048318,0.0,0.0,0.0,0.0,0.0,17.473598,17.252872,18.785498,40.266254
27.457018,54.87053,1739.7819,2,0,1,24.884317,0,79.51142,2022,1,22,21,1,4,0,0,1,0,0,0,0,0,0,1,0,76.38668,78.86947,82.163315,0.043905895,0.045332965,0.047226217,38.19334,39.434734,41.081657,0.0,0.0,0.0,0.012679177,0.012170882,32.576775,31.55127,30.286407,41.163773
28.985186,35.109253,1706.9192,9,1,0,7.4838834,1,83.98375,2022,1,22,22,1,4,0,0,1,0,0,0,0,0,0,1,0,79.14937,78.86947,82.163315,0.04636972,0.046205744,0.048135445,8.794374,8.763274,9.129257,0.01263434,0.012679177,0.012170882,0.0,0.0,9.455393,9.488949,9.108546,32.04722
24.978119,44.413692,1149.4989,0,1,1,19.695179,0,76.87445,2022,1,22,23,1,4,0,0,1,0,0,0,0,1,0,0,0,76.426125,78.86947,72.43486,0.06648647,0.06861205,0.06301429,0.0,0.0,0.0,0.013084531,0.012679177,0.013805508,0.012679177,0.013805508,25.770218,24.971867,27.190193,34.695908
26.82516,42.24192,1882.6871,6,1,0,22.32286,0,84.75911,2022,1,23,0,1,4,0,0,0,1,0,0,0,1,0,0,0,77.9865,76.88139,82.163315,0.041422974,0.04083599,0.04364151,12.99775,12.813565,13.693886,0.012822731,0.0130070485,0.012170882,0.0,0.0,28.624004,29.035452,27.16889,34.53354
20.83867,49.06206,1573.0941,0,0,1,4.227642,1,64.29007,2022,1,23,1,1,4,0,0,0,1,0,0,0,1,0,0,0,79.2671,76.88139,72.43486,0.05038929,0.048872724,0.046046108,0.0,0.0,0.0,0.0,0.0,0.0,0.0130070485,0.013805508,5.3334136,5.4989142,5.8364744,34.950367
22.67116,56.812874,1710.2788,3,0,0,13.997236,1,70.31639,2022,1,23,2,1,4,0,0,0,1,0,0,0,1,0,0,0,75.54592,76.88139,72.43486,0.0441717,0.04495255,0.04235266,25.181974,25.62713,24.144953,0.0,0.0,0.0,0.0,0.0,18.528116,18.206272,19.323895,39.742016
22.231707,37.794846,1981.68,4,1,0,25.485874,1,77.432434,2022,1,23,3,1,4,0,0,0,1,0,0,0,1,0,0,0,76.23531,76.88139,72.43486,0.03847004,0.038796067,0.036552247,19.058828,19.220348,18.108715,0.013117281,0.0130070485,0.013805508,0.0,0.0,33.43054,33.1496,35.18454,30.013275
29.0079,48.098877,1702.6895,4,0,0,20.52733,1,70.547264,2022,1,23,4,1,4,0,0,0,1,0,0,0,1,0,0,0,77.11702,76.88139,82.163315,0.0452913,0.045152918,0.04825502,19.279255,19.220348,20.540829,0.0,0.0,0.0,0.0,0.0,26.618418,26.699999,24.983572,38.55339
20.249289,45.18328,1711.5724,8,0,0,27.240707,1,62.902565,2022,1,23,5,1,4,0,0,0,1,0,0,0,0,1,0,0,76.34572,76.88139,72.43486,0.0446056,0.044918574,0.042320654,9.543215,9.610174,9.054358,0.0,0.0,0.0,0.0,0.0,35.680725,35.43212,37.607178,32.716286
22.345512,40.658035,1169.2609,4,0,1,5.558667,1,70.17027,2022,1,23,6,1,4,0,0,0,1,0,0,0,0,1,0,0,77.93568,76.88139,72.43486,0.066653796,0.065752134,0.06194927,19.48392,19.220348,18.108715,0.0,0.0,0.0,0.0130070485,0.013805508,7.132378,7.230185,7.674022,31.501774
22.039778,33.460865,1991.1317,7,0,0,4.57097,1,64.792175,2022,1,23,7,1,4,0,0,0,1,0,0,0,0,1,0,0,76.30863,76.88139,72.43486,0.03832425,0.038611908,0.036378738,10.901233,10.983056,10.347837,0.0,0.0,0.0,0.0,0.0,5.990109,5.9454827,6.3104563,27.75032
29.62762,36.325256,1690.391,0,1,0,12.445111,0,75.9114,2022,1,23,8,1,4,0,0,0,1,0,0,0,0,1,0,0,77.38033,76.88139,82.163315,0.045776587,0.045481425,0.0486061,0.0,0.0,0.0,0.01292318,0.0130070485,0.012170882,0.0,0.0,16.083042,16.187416,15.146798,32.97644
27.77171,46.425827,1110.9481,2,0,1,10.265728,1,82.733574,2022,1,23,9,1,4,0,0,0,1,0,0,0,0,1,0,0,74.39843,76.88139,82.163315,0.06696841,0.06920341,0.07395783,37.199215,38.440697,41.081657,0.0,0.0,0.0,0.0130070485,0.012170882,13.798313,13.352682,12.494297,37.09877
23.993172,43.656643,1330.6715,0,0,1,27.65707,0,77.76877,2022,1,23,10,1,4,0,0,0,1,0,0,0,0,1,0,0,78.22316,76.88139,72.43486,0.058784727,0.057776388,0.054434817,0.0,0.0,0.0,0.0,0.0,0.0,0.0130070485,0.013805508,35.356625,35.973686,38.181988,33.824905
24.916752,57.309406,1827.1703,8,0,0,11.403863,1,82.76628,2022,1,23,11,1,4,0,0,0,1,0,0,0,0,1,0,0,77.00639,76.88139,72.43486,0.042145167,0.04207675,0.03964319,9.625799,9.610174,9.054358,0.0,0.0,0.0,0.0,0.0,14.808983,14.83306,15.743611,41.11308
20.076317,32.70604,1173.855,2,0,0,26.468857,1,62.81838,2022,1,23,12,1,4,0,0,0,1,0,0,0,0,0,0,1,77.27699,76.88139,72.43486,0.0658318,0.0654948,0.061706822,38.638496,38.440697,36.21743,0.0,0.0,0.0,0.0,0.0,34.251926,34.42817,36.5416,26.391178
25.735554,40.630802,1022.71844,6,0,1,1.9052541,0,75.72856,2022,1,23,13,1,4,0,0,0,1,0,0,0,0,0,0,1,76.3327,76.88139,82.163315,0.07463706,0.075173564,0.08033816,12.722117,12.813565,13.693886,0.0,0.0,0.0,0.0130070485,0.012170882,2.4959867,2.4781733,2.3188622,33.183178
22.555876,57.617496,1199.4357,1,0,1,26.314354,1,67.26287,2022,1,23,14,1,4,0,0,0,1,0,0,0,0,0,0,1,76.2337,76.88139,72.43486,0.063557975,0.06409797,0.060390785,76.2337,76.88139,72.43486,0.0,0.0,0.0,0.0130070485,0.013805508,34.518005,34.227207,36.3283,40.086685
23.19064,59.021793,1868.2213,3,1,1,8.784361,0,76.19931,2022,1,23,15,1,4,0,0,0,1,0,0,0,0,0,0,1,77.61918,76.88139,72.43486,0.0415471,0.041152187,0.0387721,25.87306,25.62713,24.144953,0.012883414,0.0130070485,0.013805508,0.0130070485,0.013805508,11.317255,11.425861,12.127255,41.106216
20.562096,52.34813,1982.0002,6,0,1,29.457067,1,68.33142,2022,1,23,16,1,4,0,0,0,1,0,0,0,0,0,0,1,76.28007,76.88139,72.43486,0.038486406,0.0387898,0.036546342,12.713345,12.813565,12.072476,0.0,0.0,0.0,0.0130070485,0.013805508,38.61699,38.31495,40.666977,36.455112
23.333557,49.390297,1490.2744,7,1,0,23.607262,0,78.51244,2022,1,23,17,1,4,0,0,0,1,0,0,0,0,0,0,1,78.253,76.88139,72.43486,0.05250912,0.051588748,0.048605047,11.179,10.983056,10.347837,0.012779063,0.0130070485,0.013805508,0.0,0.0,30.16787,30.706081,32.591022,36.361927
25.524973,37.248768,1087.804,5,0,0,8.686977,1,79.21063,2022,1,23,18,1,4,0,0,0,1,0,0,0,0,0,1,0,75.18646,76.88139,82.163315,0.06911766,0.07067578,0.07553136,15.0372925,15.376279,16.432663,0.0,0.0,0.0,0.0,0.0,11.553912,11.299193,10.572818,31.386871
26.060152,40.423233,1318.3888,7,0,0,27.502861,1,83.16661,2022,1,23,19,1,4,0,0,0,1,0,0,0,0,0,1,0,78.61429,76.88139,82.163315,0.059629064,0.05831466,0.062321004,11.230613,10.983056,11.737617,0.0,0.0,0.0,0.0,0.0,34.98456,35.773106,33.473408,33.24169
20.4782,45.56657,1545.8407,8,0,1,11.024055,0,68.447655,2022,1,23,20,1,4,0,0,0,1,0,0,0,0,0,1,0,77.87319,76.88139,72.43486,0.05037595,0.049734358,0.04685791,9.734149,9.610174,9.054358,0.0,0.0,0.0,0.0130070485,0.013805508,14.156418,14.339042,15.219267,33.022385
24.419249,33.13298,1324.0818,5,0,1,11.945495,1,76.374344,2022,1,23,21,1,4,0,0,0,1,0,0,0,0,0,1,0,76.38668,76.88139,72.43486,0.057690304,0.05806393,0.054705728,15.277336,15.376279,14.486972,0.0,0.0,0.0,0.0130070485,0.013805508,15.63819,15.537563,16.491362,28.776115
22.34677,43.938004,1950.8817,8,0,1,14.728615,1,74.83287,2022,1,23,22,1,4,0,0,0,1,0,0,0,0,0,1,0,79.14937,76.88139,72.43486,0.040571075,0.039408535,0.037129294,9.893671,9.610174,9.054358,0.0,0.0,0.0,0.0130070485,0.013805508,18.608633,19.157581,20.3336,33.142387
25.32516,44.76713,1083.1066,3,1,1,6.777271,1,85.39366,2022,1,23,23,1,4,0,0,0,1,0,0,0,1,0,0,0,76.426125,76.88139,82.163315,0.07056196,0.0709823,0.075858936,25.475374,25.62713,27.387772,0.013084531,0.0130070485,0.012170882,0.0130070485,0.012170882,8.867742,8.815229,8.248536,35.046146
29.618748,43.255524,1236.9237,2,0,1,6.4785366,0,79.28492,2022,1,24,0,0,4,0,1,0,0,0,0,0,1,0,0,0,77.9865,76.06431,82.163315,0.06304876,0.061494745,0.06642553,38.99325,38.032154,41.081657,0.0,0.0,0.0,0.01314677,0.012170882,8.307254,8.517183,7.88495,36.437134
22.99213,44.17085,1726.3511,2,0,1,29.680456,1,71.94352,2022,1,24,1,0,4,0,1,0,0,0,0,0,1,0,0,0,79.2671,76.06431,72.43486,0.045915976,0.04406074,0.041958362,39.63355,38.032154,36.21743,0.0,0.0,0.0,0.01314677,0.013805508,37.443604,39.020214,40.975376,33.58149
25.912647,57.480343,1004.4547,3,0,0,18.328018,1,66.26581,2022,1,24,2,0,4,0,1,0,0,0,0,0,1,0,0,0,75.54592,76.06431,82.163315,0.07521088,0.07572696,0.081798926,25.181974,25.354769,27.387772,0.0,0.0,0.0,0.0,0.0,24.260765,24.095425,22.306814,41.696495
22.145748,52.819027,1832.6761,9,0,1,4.259275,0,74.84385,2022,1,24,3,0,4,0,1,0,0,0,0,0,1,0,0,0,76.23531,76.06431,72.43486,0.04159781,0.041504502,0.039524093,8.470591,8.45159,8.048318,0.0,0.0,0.0,0.01314677,0.013805508,5.5870104,5.599571,5.8801455,37.482388
24.618448,42.827545,1074.6504,8,0,0,12.744461,0,82.97112,2022,1,24,4,0,4,0,1,0,0,0,0,0,1,0,0,0,77.11702,76.06431,72.43486,0.0717601,0.070780516,0.06740318,9.639627,9.5080385,9.054358,0.0,0.0,0.0,0.0,0.0,16.526133,16.75485,17.594376,33.722996
23.526241,44.682243,1139.8048,6,1,1,7.6391754,0,77.94264,2022,1,24,5,0,4,0,1,0,0,0,0,0,0,1,0,0,76.34572,76.06431,72.43486,0.0669814,0.0667345,0.063550234,12.724286,12.677384,12.072476,0.013098312,0.01314677,0.013805508,0.01314677,0.013805508,10.00603,10.043049,10.546269,34.10424
24.316137,47.10087,1895.4102,6,0,0,15.265638,0,71.99855,2022,1,24,6,0,4,0,1,0,0,0,0,0,0,1,0,0,77.93568,76.06431,72.43486,0.041118108,0.04013079,0.038215928,12.98928,12.677384,12.072476,0.0,0.0,0.0,0.0,0.0,19.587484,20.069386,21.074987,35.708504
21.322771,42.49845,1901.6294,6,0,0,0.11406714,0,58.09701,2022,1,24,7,0,4,0,1,0,0,0,0,0,0,1,0,0,76.30863,76.06431,72.43486,0.040128026,0.039999545,0.038090944,12.718105,12.677384,12.072476,0.0,0.0,0.0,0.0,0.0,0.1494813,0.14996144,0.15747547,31.91061
20.63741,31.229422,1013.74854,2,0,0,12.88186,1,57.28564,2022,1,24,8,0,4,0,1,0,0,0,0,0,0,1,0,0,77.38033,76.06431,72.43486,0.07633089,0.07503272,0.07145249,38.690166,38.032154,36.21743,0.0,0.0,0.0,0.0,0.0,16.647459,16.935486,17.784061,25.933414
26.603752,33.578938,1868.4034,3,1,1,0.39168277,1,88.21239,2022,1,24,9,0,4,0,1,0,0,0,0,0,0,1,0,0,74.39843,76.06431,82.163315,0.03981925,0.04071086,0.043975145,24.799477,25.354769,27.387772,0.013441144,0.01314677,0.012170882,0.01314677,0.012170882,0.5264664,0.5149363,0.4767125,30.091345
24.082312,45.69836,1122.1853,3,0,0,24.08391,1,69.106186,2022,1,24,10,0,4,0,1,0,0,0,0,0,0,1,0,0,78.22316,76.06431,72.43486,0.0697061,0.067782305,0.06454804,26.074387,25.354769,24.144953,0.0,0.0,0.0,0.0,0.0,30.78872,31.662563,33.249058,34.890335
29.17552,47.299866,1861.231,2,0,0,16.563929,1,80.22231,2022,1,24,11,0,4,0,1,0,0,0,0,0,0,1,0,0,77.00639,76.06431,82.163315,0.041373905,0.040867742,0.04414461,38.503197,38.032154,41.081657,0.0,0.0,0.0,0.0,0.0,21.50981,21.776217,20.159761,38.237694
25.411293,37.160717,1888.5055,9,1,1,19.275053,1,77.91203,2022,1,24,12,0,4,0,1,0,0,0,0,0,0,0,0,1,77.27699,76.06431,82.163315,0.040919654,0.040277515,0.043507054,8.586332,8.45159,9.129257,0.012940462,0.01314677,0.012170882,0.01314677,0.012170882,24.94281,25.340471,23.459438,31.286005
28.78847,54.580532,1838.1501,3,1,1,18.996151,1,83.02435,2022,1,24,13,0,4,0,1,0,0,0,0,0,0,0,0,1,76.3327,76.06431,82.163315,0.041526914,0.0413809,0.044698913,25.444235,25.354769,27.387772,0.013100545,0.01314677,0.012170882,0.01314677,0.012170882,24.885992,24.973804,23.119991,41.6845
29.986664,56.732426,1868.6315,1,0,1,13.205018,1,89.10914,2022,1,24,14,0,4,0,1,0,0,0,0,0,0,0,0,1,76.2337,76.06431,82.163315,0.040796544,0.04070589,0.04396978,76.2337,76.06431,82.163315,0.0,0.0,0.0,0.01314677,0.012170882,17.321758,17.360334,16.07167,43.359543
22.99469,41.89127,1767.1412,7,0,1,16.616608,0,72.979,2022,1,24,15,0,4,0,1,0,0,0,0,0,0,0,0,1,77.61918,76.06431,72.43486,0.043923587,0.043043707,0.040989853,11.088454,10.86633,10.347837,0.0,0.0,0.0,0.01314677,0.013805508,21.407864,21.845474,22.94007,32.442978
25.874134,57.997375,1463.6691,7,0,1,16.323977,0,74.44559,2022,1,24,16,0,4,0,1,0,0,0,0,0,0,0,0,1,76.28007,76.06431,82.163315,0.052115653,0.051968243,0.05613517,10.897153,10.86633,11.737617,0.0,0.0,0.0,0.01314677,0.012170882,21.400055,21.460756,19.86772,41.935753
25.823889,39.306797,1672.2585,9,0,1,26.718655,1,75.46515,2022,1,24,17,0,4,0,1,0,0,0,0,0,0,0,0,1,78.253,76.06431,82.163315,0.0467948,0.045485973,0.04913314,8.6947775,8.45159,9.129257,0.0,0.0,0.0,0.01314677,0.012170882,34.143936,35.126404,32.51896,32.565342
24.11929,48.552223,1666.8777,4,1,1,11.136795,1,82.22346,2022,1,24,18,0,4,0,1,0,0,0,0,0,0,0,1,0,75.18646,76.06431,72.43486,0.045106165,0.045632806,0.043455414,18.796616,19.016077,18.108715,0.013300267,0.01314677,0.013805508,0.01314677,0.013805508,14.812234,14.64129,15.37491,36.335754
25.026545,34.217804,1421.9714,6,0,1,5.159658,0,77.53641,2022,1,24,19,0,4,0,1,0,0,0,0,0,0,0,1,0,78.61429,76.06431,82.163315,0.05528542,0.053492147,0.057781268,13.102382,12.677384,13.693886,0.0,0.0,0.0,0.01314677,0.012170882,6.563257,6.783284,6.279759,29.622173
23.722754,49.1061,1785.8436,2,1,0,19.42621,1,76.666824,2022,1,24,20,0,4,0,1,0,0,0,0,0,0,0,1,0,77.87319,76.06431,72.43486,0.04360583,0.042592928,0.040560585,38.936596,38.032154,36.21743,0.0128413895,0.01314677,0.013805508,0.0,0.0,24.945953,25.539192,26.818869,36.414425
21.105906,42.676834,1657.0049,6,0,0,13.158711,1,63.290287,2022,1,24,21,0,4,0,1,0,0,0,0,0,0,0,1,0,76.38668,76.06431,72.43486,0.04609925,0.045904696,0.04371433,12.731113,12.677384,12.072476,0.0,0.0,0.0,0.0,0.0,17.226448,17.299456,18.16627,31.891369
29.895994,39.33699,1708.9569,5,0,1,29.965328,0,76.080345,2022,1,24,22,0,4,0,1,0,0,0,0,0,0,0,1,0,79.14937,76.06431,82.163315,0.046314433,0.044509202,0.04807805,15.829874,15.212862,16.432663,0.0,0.0,0.0,0.01314677,0.012170882,37.859215,39.39473,36.470448,34.616493
26.143976,30.223143,1099.8613,8,0,0,9.787738,0,83.5011,2022,1,24,23,0,4,0,1,0,0,0,0,0,1,0,0,0,76.426125,76.06431,82.163315,0.06948706,0.06915809,0.07470334,9.553266,9.5080385,10.270414,0.0,0.0,0.0,0.0,0.0,12.806795,12.867715,11.91254,28.18356
23.918156,36.105328,1724.9075,4,1,0,23.249552,1,79.405975,2022,1,25,0,0,4,0,0,0,0,0,1,0,1,0,0,0,77.9865,77.38481,72.43486,0.045211993,0.04486317,0.041993476,19.496626,19.346203,18.108715,0.012822731,0.012922432,0.013805508,0.0,0.0,29.812277,30.044075,32.097183,30.011742
23.038633,34.697647,1305.2667,2,1,0,17.364193,0,71.40115,2022,1,25,1,0,4,0,0,0,0,0,1,0,1,0,0,0,79.2671,77.38481,72.43486,0.060728658,0.059286587,0.055494297,39.63355,38.692406,36.21743,0.0126155745,0.012922432,0.013805508,0.0,0.0,21.905928,22.43876,23.972149,28.868141
22.940666,49.68406,1444.8862,8,0,0,5.9558105,1,67.62811,2022,1,25,2,0,4,0,0,0,0,0,1,0,1,0,0,0,75.54592,77.38481,72.43486,0.05228503,0.05355772,0.05013188,9.44324,9.673101,9.054358,0.0,0.0,0.0,0.0,0.0,7.8836956,7.696356,8.222299,36.312363
27.519676,59.033722,1458.9247,3,1,0,25.258087,0,81.04818,2022,1,25,3,0,4,0,0,0,0,0,1,0,1,0,0,0,76.23531,77.38481,82.163315,0.052254453,0.053042363,0.05631772,25.411772,25.794937,27.387772,0.013117281,0.012922432,0.012170882,0.0,0.0,33.131744,32.63959,30.74132,43.2767
20.26764,58.92164,1086.8616,5,1,1,17.838245,0,71.22118,2022,1,25,4,0,4,0,0,0,0,0,1,0,1,0,0,0,77.11702,77.38481,72.43486,0.07095385,0.071200244,0.06664589,15.423404,15.476962,14.486972,0.012967306,0.012922432,0.013805508,0.012922432,0.013805508,23.1314,23.051353,24.626602,39.59464
20.083668,50.79167,1903.8535,6,1,0,4.5519156,0,61.69542,2022,1,25,5,0,4,0,0,0,0,0,1,0,0,1,0,0,76.34572,77.38481,72.43486,0.040100627,0.04064641,0.038046446,12.724286,12.897469,12.072476,0.013098312,0.012922432,0.013805508,0.0,0.0,5.962241,5.882182,6.2841506,35.437668
28.320133,39.4505,1453.3475,1,1,0,1.4788442,1,75.26679,2022,1,25,6,0,4,0,0,0,0,0,1,0,0,1,0,0,77.93568,77.38481,82.163315,0.053624943,0.05324591,0.05653384,77.93568,77.38481,82.163315,0.012831094,0.012922432,0.012170882,0.0,0.0,1.8975189,1.9110265,1.7998837,33.885315
24.221436,50.194817,1028.0118,4,1,0,29.09629,0,83.44636,2022,1,25,7,0,4,0,0,0,0,0,1,0,0,1,0,0,76.30863,77.38481,72.43486,0.07422933,0.07527619,0.07046112,19.077158,19.346203,18.108715,0.013104677,0.012922432,0.013805508,0.0,0.0,38.12975,37.599487,40.168907,37.208126
23.551193,46.797775,1730.093,8,1,1,4.7207394,0,73.70148,2022,1,25,8,0,4,0,0,0,0,0,1,0,0,1,0,0,77.38033,77.38481,72.43486,0.04472611,0.0447287,0.04186761,9.672542,9.673101,9.054358,0.01292318,0.012922432,0.013805508,0.012922432,0.013805508,6.1006966,6.1003437,6.5172205,35.174484
23.377386,50.07109,1295.651,8,1,0,21.963152,1,77.627144,2022,1,25,9,0,4,0,0,0,0,0,1,0,0,1,0,0,74.39843,77.38481,72.43486,0.05742166,0.059726585,0.05590615,9.299804,9.673101,9.054358,0.013441144,0.012922432,0.013805508,0.0,0.0,29.520988,28.381735,30.321247,36.72424
21.853117,49.34475,1263.8928,9,0,1,26.808949,0,77.452965,2022,1,25,10,0,4,0,0,0,0,0,1,0,0,1,0,0,78.22316,77.38481,72.43486,0.061890658,0.06122735,0.05731092,8.6914625,8.598312,8.048318,0.0,0.0,0.0,0.012922432,0.013805508,34.272392,34.643684,37.011112,35.598934
25.04804,59.044094,1095.5688,4,0,0,26.005238,1,80.989,2022,1,25,11,0,4,0,0,0,0,0,1,0,0,1,0,0,77.00639,77.38481,82.163315,0.070288956,0.070634365,0.07499603,19.251598,19.346203,20.540829,0.0,0.0,0.0,0.0,0.0,33.77023,33.60509,31.65067,42.046066
29.456558,38.951805,1145.1482,8,0,0,14.521079,0,87.70923,2022,1,25,12,0,4,0,0,0,0,0,1,0,0,0,0,1,77.27699,77.38481,82.163315,0.06748209,0.067576244,0.07174907,9.659624,9.673101,10.270414,0.0,0.0,0.0,0.0,0.0,18.790947,18.764767,17.673435,34.20418
25.295158,44.99332,1733.4801,9,1,1,13.809476,1,83.50179,2022,1,25,13,0,4,0,0,0,0,0,1,0,0,0,0,1,76.3327,77.38481,82.163315,0.04403437,0.044641305,0.0473979,8.481411,8.598312,9.129257,0.013100545,0.012922432,0.012170882,0.012922432,0.012170882,18.091166,17.845201,16.80735,35.14424
22.025444,51.376667,1240.7476,6,0,0,11.254122,0,60.397,2022,1,25,14,0,4,0,0,0,0,0,1,0,0,0,0,1,76.2337,77.38481,72.43486,0.061441753,0.062369507,0.058380015,12.705617,12.897469,12.072476,0.0,0.0,0.0,0.0,0.0,14.762659,14.543062,15.536886,36.701057
28.362274,42.927402,1504.0624,3,1,1,8.580511,0,89.06661,2022,1,25,15,0,4,0,0,0,0,0,1,0,0,0,0,1,77.61918,77.38481,82.163315,0.051606357,0.051450532,0.054627597,25.87306,25.794937,27.387772,0.012883414,0.012922432,0.012170882,0.012922432,0.012170882,11.054627,11.088107,10.443239,35.644836
26.24172,52.45723,1194.2776,5,0,1,15.498835,1,84.9943,2022,1,25,16,0,4,0,0,0,0,0,1,0,0,0,0,1,76.28007,77.38481,82.163315,0.0638713,0.064796336,0.0687975,15.256014,15.476962,16.432663,0.0,0.0,0.0,0.012922432,0.012170882,20.318327,20.028265,18.86345,39.349476
