consumo_energia,temperatura,consumo_medio_por_faixa_temp,hvac,hvac_eficiencia_media_dia,hvac_eficiencia_media_hora,hvac_eficiencia_media_temp,ocupacao,eficiencia_media_por_metro_quadrado_temp,consumo_energia_medio_hora,conforto_termico,consumo_medio_por_dia,kwh_medio_dia_por_pessoa,kwh_medio_hora_por_pessoa,umidade,iluminacao,iluminacao_eficiencia_media_dia,dia_semana_sabado,energia_renovavel,temperatura_umidade,temperatura_ocupacao,temperatura_hvac,temperatura_iluminacao,temperatura_energia_renovavel
78.28347,25.657291,82.163315,1,0.012852781,0.013109584,0.012170882,8,0.074535005,76.28007,28.840935,77.80417,9.725521,9.535008,32.02458,1,0.012852781,0,4.8075733,821.66394,205.25833,25.657291,25.657291,123.34931
93.95895,29.426907,82.163315,0,0.0,0.0,0.0,2,0.044448726,78.253,31.860365,77.80417,38.902084,39.1265,34.293823,1,0.012852781,0,11.442381,1009.16113,58.853813,0.0,29.426907,336.71387
74.99538,21.208197,72.43486,1,0.012852781,0.013300267,0.013805508,7,0.04751247,75.18646,28.514816,77.80417,11.1148815,10.740923,35.821438,0,0.0,0,16.38253,759.70807,148.45738,21.208197,0.0,347.4439
87.42147,28.986916,82.163315,1,0.012852781,0.012720334,0.012170882,8,0.042590257,78.61429,42.564392,77.80417,9.725521,9.826786,56.141872,0,0.0,0,24.961586,1627.3798,231.89532,28.986916,0.0,723.5594
75.571526,23.708672,72.43486,0,0.0,0.0,0.0,1,0.03890987,77.87319,35.022034,77.80417,77.80417,77.87319,46.335392,1,0.012852781,0,26.652575,1098.5505,23.708672,0.0,23.708672,631.89716
70.46552,22.772453,72.43486,1,0.012852781,0.013091288,0.013805508,7,0.0494224,76.38668,39.694595,77.80417,11.1148815,10.912383,56.616737,0,0.0,0,22.599545,1289.302,159.40717,22.772453,0.0,514.6471
75.27845,27.319954,82.163315,0,0.0,0.0,0.0,8,0.048075374,79.14937,38.10396,77.80417,9.725521,9.893671,48.88796,0,0.0,0,11.603709,1335.6168,218.55963,0.0,0.0,317.0128
80.169044,25.897736,82.163315,1,0.012852781,0.013084531,0.012170882,7,0.07318761,76.426125,30.955658,77.80417,11.1148815,10.918017,36.01358,1,0.012852781,0,29.607824,932.67017,181.28415,25.897736,25.897736,766.77563
78.6204,22.852928,72.43486,1,0.012679177,0.012822731,0.013805508,6,0.04236819,77.9865,39.165596,78.86947,13.144912,12.99775,55.47826,0,0.0,1,6.316338,1267.8407,137.11757,22.852928,0.0,144.34682
97.77349,27.909832,82.163315,0,0.0,0.0,0.0,7,0.065051794,79.2671,32.390575,78.86947,11.267067,11.323871,36.87132,0,0.0,1,23.410276,1029.0723,195.36882,0.0,0.0,653.3769
79.54993,25.989016,82.163315,1,0.012679177,0.013236982,0.012170882,7,0.06305657,75.54592,29.73096,78.86947,11.267067,10.792274,33.472908,0,0.0,1,12.920971,869.9279,181.92311,25.989016,0.0,335.8033
82.558205,24.53216,72.43486,1,0.012679177,0.013117281,0.013805508,3,0.037863255,76.23531,37.279205,78.86947,26.289824,25.411772,50.026253,0,0.0,1,14.108624,1227.2521,73.59648,24.53216,0.0,346.11502
69.586205,21.738926,72.43486,1,0.012679177,0.012967306,0.013805508,1,0.046843667,77.11702,36.340576,78.86947,78.86947,77.11702,50.94223,0,0.0,1,27.597734,1107.4293,21.738926,21.738926,0.0,599.9451
82.95556,28.367308,82.163315,0,0.0,0.0,0.0,3,0.08184074,76.34572,31.41003,78.86947,26.289824,25.448572,34.45275,0,0.0,1,26.560087,977.3318,85.10192,0.0,0.0,753.4382
83.341774,29.374035,82.163315,1,0.012679177,0.012831094,0.012170882,2,0.04253508,77.93568,35.45661,78.86947,39.434734,38.96784,41.539185,0,0.0,1,10.505579,1220.1735,58.74807,29.374035,0.0,308.59125
77.1242,26.394123,82.163315,0,0.0,0.0,0.0,0,0.052954245,76.30863,36.363182,78.86947,0.0,0.0,46.33224,0,0.0,1,6.6224217,1222.8989,0.0,0.0,0.0,174.79301
81.3908,29.45924,82.163315,1,0.012679177,0.01292318,0.012170882,8,0.051870488,77.38033,39.035454,78.86947,9.858684,9.672542,48.611664,1,0.012679177,1,15.492758,1432.0626,235.67392,29.45924,29.45924,456.40488
80.914055,22.778976,72.43486,0,0.0,0.0,0.0,8,0.044181354,74.39843,40.824234,78.86947,9.858684,9.299804,58.869495,1,0.012679177,1,24.872288,1340.9868,182.23181,0.0,22.778976,566.56525
81.62876,24.165455,72.43486,0,0.0,0.0,0.0,9,0.05763935,78.22316,33.432297,78.86947,8.763274,8.6914625,42.69914,1,0.012679177,1,7.0880127,1031.8441,217.48909,0.0,24.165455,171.28505
84.063156,27.456366,82.163315,1,0.012679177,0.0129859345,0.012170882,4,0.07572504,77.00639,31.458027,78.86947,19.717367,19.251598,35.45969,0,0.0,1,22.102974,973.59424,109.82546,27.456366,0.0,606.8673
77.26334,28.226551,82.163315,0,0.0,0.0,0.0,6,0.06923704,77.27699,41.6291,78.86947,13.144912,12.8794985,55.03165,1,0.012679177,1,20.927286,1553.3536,169.35931,0.0,28.226551,590.70514
65.41066,21.691465,72.43486,0,0.0,0.0,0.0,8,0.044806372,76.3327,26.830832,78.86947,9.858684,9.541588,31.970198,0,0.0,1,11.19872,693.4804,173.53172,0.0,0.0,242.91664
67.22824,20.61167,72.43486,0,0.0,0.0,0.0,8,0.037159573,76.2337,34.12656,78.86947,9.858684,9.529213,47.64145,0,0.0,1,4.928457,981.9698,164.89336,0.0,0.0,101.583725
85.582825,27.323586,82.163315,1,0.012679177,0.012883414,0.012170882,9,0.07927989,77.61918,40.175728,78.86947,8.763274,8.624353,53.027874,1,0.012679177,1,2.0293803,1448.9116,245.91226,27.323586,27.323586,55.449947
67.84233,21.008114,72.43486,1,0.012679177,0.013109584,0.013805508,8,0.053159963,76.28007,35.67931,78.86947,9.858684,9.535008,50.350506,0,0.0,1,4.1409426,1057.7692,168.06491,21.008114,0.0,86.99339
86.92061,26.13529,82.163315,1,0.012679177,0.012779063,0.012170882,8,0.063022405,78.253,37.31701,78.86947,9.858684,9.781625,48.49873,1,0.012679177,1,5.6676564,1267.5283,209.08232,26.13529,26.13529,148.12584
63.97862,20.417627,72.43486,1,0.012679177,0.013300267,0.013805508,9,0.06793254,75.18646,34.670696,78.86947,8.763274,8.354052,48.923763,0,0.0,1,17.361637,998.90717,183.75865,20.417627,0.0,354.48343
69.7039,25.555883,82.163315,1,0.012679177,0.012720334,0.012170882,6,0.05059046,78.61429,28.237053,78.86947,13.144912,13.102382,30.91822,0,0.0,1,2.8983552,790.14246,153.3353,25.555883,0.0,74.07003
77.9319,23.900948,72.43486,0,0.0,0.0,0.0,9,0.06554538,77.87319,40.266254,78.86947,8.763274,8.652576,56.63156,0,0.0,1,13.607249,1353.548,215.10852,0.0,0.0,325.22617
79.51142,27.457018,82.163315,0,0.0,0.0,0.0,2,0.047226217,76.38668,41.163773,78.86947,39.434734,38.19334,54.87053,1,0.012679177,1,24.884317,1506.581,54.914036,0.0,27.457018,683.24915
83.98375,28.985186,82.163315,1,0.012679177,0.01263434,0.012170882,9,0.048135445,79.14937,32.04722,78.86947,8.763274,8.794374,35.109253,0,0.0,1,7.4838834,1017.6482,260.86667,28.985186,0.0,216.92175
76.87445,24.978119,72.43486,1,0.012679177,0.013084531,0.013805508,0,0.06301429,76.426125,34.695908,78.86947,0.0,0.0,44.413692,1,0.012679177,1,19.695179,1109.3705,0.0,24.978119,24.978119,491.94852
84.75911,26.82516,82.163315,1,0.0130070485,0.012822731,0.012170882,6,0.04364151,77.9865,34.53354,76.88139,12.813565,12.99775,42.24192,0,0.0,0,22.32286,1133.1462,160.95096,26.82516,0.0,598.8143
64.29007,20.83867,72.43486,0,0.0,0.0,0.0,0,0.046046108,79.2671,34.950367,76.88139,0.0,0.0,49.06206,1,0.0130070485,0,4.227642,1022.3881,0.0,0.0,20.83867,88.09844
70.31639,22.67116,72.43486,0,0.0,0.0,0.0,3,0.04235266,75.54592,39.742016,76.88139,25.62713,25.181974,56.812874,0,0.0,0,13.997236,1288.0138,68.01348,0.0,0.0,317.3336
77.432434,22.231707,72.43486,1,0.0130070485,0.013117281,0.013805508,4,0.036552247,76.23531,30.013275,76.88139,19.220348,19.058828,37.794846,0,0.0,0,25.485874,840.2439,88.92683,22.231707,0.0,566.5945
70.547264,29.0079,82.163315,0,0.0,0.0,0.0,4,0.04825502,77.11702,38.55339,76.88139,19.220348,19.279255,48.098877,0,0.0,0,20.52733,1395.2474,116.0316,0.0,0.0,595.4548
62.902565,20.249289,72.43486,0,0.0,0.0,0.0,8,0.042320654,76.34572,32.716286,76.88139,9.610174,9.543215,45.18328,0,0.0,0,27.240707,914.9293,161.99431,0.0,0.0,551.6049
70.17027,22.345512,72.43486,0,0.0,0.0,0.0,4,0.06194927,77.93568,31.501774,76.88139,19.220348,19.48392,40.658035,1,0.0130070485,0,5.558667,908.52466,89.38205,0.0,22.345512,124.211266
64.792175,22.039778,72.43486,0,0.0,0.0,0.0,7,0.036378738,76.30863,27.75032,76.88139,10.983056,10.901233,33.460865,0,0.0,0,4.57097,737.47003,154.27844,0.0,0.0,100.743164
75.9114,29.62762,82.163315,1,0.0130070485,0.01292318,0.012170882,0,0.0486061,77.38033,32.97644,76.88139,0.0,0.0,36.325256,0,0.0,0,12.445111,1076.231,0.0,29.62762,0.0,368.71902
82.733574,27.77171,82.163315,0,0.0,0.0,0.0,2,0.07395783,74.39843,37.09877,76.88139,38.440697,37.199215,46.425827,1,0.0130070485,0,10.265728,1289.3246,55.54342,0.0,27.77171,285.0968
77.76877,23.993172,72.43486,0,0.0,0.0,0.0,0,0.054434817,78.22316,33.824905,76.88139,0.0,0.0,43.656643,1,0.0130070485,0,27.65707,1047.4613,0.0,0.0,23.993172,663.5808
82.76628,24.916752,72.43486,0,0.0,0.0,0.0,8,0.03964319,77.00639,41.11308,76.88139,9.610174,9.625799,57.309406,0,0.0,0,11.403863,1427.9642,199.33401,0.0,0.0,284.14722
62.81838,20.076317,72.43486,0,0.0,0.0,0.0,2,0.061706822,77.27699,26.391178,76.88139,38.440697,38.638496,32.70604,0,0.0,0,26.468857,656.6168,40.152634,0.0,0.0,531.39716
75.72856,25.735554,82.163315,0,0.0,0.0,0.0,6,0.08033816,76.3327,33.183178,76.88139,12.813565,12.722117,40.630802,1,0.0130070485,0,1.9052541,1045.6562,154.41333,0.0,25.735554,49.03277
67.26287,22.555876,72.43486,0,0.0,0.0,0.0,1,0.060390785,76.2337,40.086685,76.88139,76.88139,76.2337,57.617496,1,0.0130070485,0,26.314354,1299.613,22.555876,0.0,22.555876,593.5433
76.19931,23.19064,72.43486,1,0.0130070485,0.012883414,0.013805508,3,0.0387721,77.61918,41.106216,76.88139,25.62713,25.87306,59.021793,1,0.0130070485,0,8.784361,1368.7532,69.571915,23.19064,23.19064,203.71495
68.33142,20.562096,72.43486,0,0.0,0.0,0.0,6,0.036546342,76.28007,36.455112,76.88139,12.813565,12.713345,52.34813,1,0.0130070485,0,29.457067,1076.3872,123.372574,0.0,20.562096,605.69904
78.51244,23.333557,72.43486,1,0.0130070485,0.012779063,0.013805508,7,0.048605047,78.253,36.361927,76.88139,10.983056,11.179,49.390297,0,0.0,0,23.607262,1152.4513,163.3349,23.333557,0.0,550.8414
79.21063,25.524973,82.163315,0,0.0,0.0,0.0,5,0.07553136,75.18646,31.386871,76.88139,15.376279,15.0372925,37.248768,0,0.0,0,8.686977,950.7738,127.62486,0.0,0.0,221.73486
83.16661,26.060152,82.163315,0,0.0,0.0,0.0,7,0.062321004,78.61429,33.24169,76.88139,10.983056,11.230613,40.423233,0,0.0,0,27.502861,1053.4355,182.42107,0.0,0.0,716.72876
68.447655,20.4782,72.43486,0,0.0,0.0,0.0,8,0.04685791,77.87319,33.022385,76.88139,9.610174,9.734149,45.56657,1,0.0130070485,0,11.024055,933.1214,163.8256,0.0,20.4782,225.7528
76.374344,24.419249,72.43486,0,0.0,0.0,0.0,5,0.054705728,76.38668,28.776115,76.88139,15.376279,15.277336,33.13298,1,0.0130070485,0,11.945495,809.08246,122.096245,0.0,24.419249,291.7
74.83287,22.34677,72.43486,0,0.0,0.0,0.0,8,0.037129294,79.14937,33.142387,76.88139,9.610174,9.893671,43.938004,1,0.0130070485,0,14.728615,981.87244,178.77415,0.0,22.34677,329.13696
85.39366,25.32516,82.163315,1,0.0130070485,0.013084531,0.012170882,3,0.075858936,76.426125,35.046146,76.88139,25.62713,25.475374,44.76713,1,0.0130070485,0,6.777271,1133.7347,75.97548,25.32516,25.32516,171.63547
79.28492,29.618748,82.163315,0,0.0,0.0,0.0,2,0.06642553,77.9865,36.437134,76.06431,38.032154,38.99325,43.255524,1,0.01314677,0,6.4785366,1281.1744,59.237495,0.0,29.618748,191.88614
71.94352,22.99213,72.43486,0,0.0,0.0,0.0,2,0.041958362,79.2671,33.58149,76.06431,38.032154,39.63355,44.17085,1,0.01314677,0,29.680456,1015.5819,45.98426,0.0,22.99213,682.41693
66.26581,25.912647,82.163315,0,0.0,0.0,0.0,3,0.081798926,75.54592,41.696495,76.06431,25.354769,25.181974,57.480343,0,0.0,0,18.328018,1489.4679,77.737946,0.0,0.0,474.92746
74.84385,22.145748,72.43486,0,0.0,0.0,0.0,9,0.039524093,76.23531,37.482388,76.06431,8.45159,8.470591,52.819027,1,0.01314677,0,4.259275,1169.7169,199.31174,0.0,22.145748,94.32483
82.97112,24.618448,72.43486,0,0.0,0.0,0.0,8,0.06740318,77.11702,33.722996,76.06431,9.5080385,9.639627,42.827545,0,0.0,0,12.744461,1054.3477,196.94759,0.0,0.0,313.74884
77.94264,23.526241,72.43486,1,0.01314677,0.013098312,0.013805508,6,0.063550234,76.34572,34.10424,76.06431,12.677384,12.724286,44.682243,1,0.01314677,0,7.6391754,1051.2052,141.15744,23.526241,23.526241,179.72108
71.99855,24.316137,72.43486,0,0.0,0.0,0.0,6,0.038215928,77.93568,35.708504,76.06431,12.677384,12.98928,47.10087,0,0.0,0,15.265638,1145.3112,145.89682,0.0,0.0,371.20135
58.09701,21.322771,72.43486,0,0.0,0.0,0.0,6,0.038090944,76.30863,31.91061,76.06431,12.677384,12.718105,42.49845,0,0.0,0,0.11406714,906.18475,127.93663,0.0,0.0,2.4322274
57.28564,20.63741,72.43486,0,0.0,0.0,0.0,2,0.07145249,77.38033,25.933414,76.06431,38.032154,38.690166,31.229422,0,0.0,0,12.88186,644.4943,41.27482,0.0,0.0,265.8482
88.21239,26.603752,82.163315,1,0.01314677,0.013441144,0.012170882,3,0.043975145,74.39843,30.091345,76.06431,25.354769,24.799477,33.578938,1,0.01314677,0,0.39168277,893.32574,79.81126,26.603752,26.603752,10.420232
69.106186,24.082312,72.43486,0,0.0,0.0,0.0,3,0.06454804,78.22316,34.890335,76.06431,25.354769,26.074387,45.69836,0,0.0,0,24.08391,1100.5222,72.24693,0.0,0.0,579.9962
80.22231,29.17552,82.163315,0,0.0,0.0,0.0,2,0.04414461,77.00639,38.237694,76.06431,38.032154,38.503197,47.299866,0,0.0,0,16.563929,1379.9982,58.35104,0.0,0.0,483.26123
77.91203,25.411293,82.163315,1,0.01314677,0.012940462,0.012170882,9,0.043507054,77.27699,31.286005,76.06431,8.45159,8.586332,37.160717,1,0.01314677,0,19.275053,944.3019,228.70163,25.411293,25.411293,489.80402
83.02435,28.78847,82.163315,1,0.01314677,0.013100545,0.012170882,3,0.044698913,76.3327,41.6845,76.06431,25.354769,25.444235,54.580532,1,0.01314677,0,18.996151,1571.2899,86.36541,28.78847,28.78847,546.8701
89.10914,29.986664,82.163315,0,0.0,0.0,0.0,1,0.04396978,76.2337,43.359543,76.06431,76.06431,76.2337,56.732426,1,0.01314677,0,13.205018,1701.2162,29.986664,0.0,29.986664,395.97443
72.979,22.99469,72.43486,0,0.0,0.0,0.0,7,0.040989853,77.61918,32.442978,76.06431,10.86633,11.088454,41.89127,1,0.01314677,0,16.616608,963.27673,160.96283,0.0,22.99469,382.09375
74.44559,25.874134,82.163315,0,0.0,0.0,0.0,7,0.05613517,76.28007,41.935753,76.06431,10.86633,10.897153,57.997375,1,0.01314677,0,16.323977,1500.6318,181.11894,0.0,25.874134,422.36874
75.46515,25.823889,82.163315,0,0.0,0.0,0.0,9,0.04913314,78.253,32.565342,76.06431,8.45159,8.6947775,39.306797,1,0.01314677,0,26.718655,1015.0544,232.415,0.0,25.823889,689.97955
82.22346,24.11929,72.43486,1,0.01314677,0.013300267,0.013805508,4,0.043455414,75.18646,36.335754,76.06431,19.016077,18.796616,48.552223,1,0.01314677,0,11.136795,1171.0452,96.47716,24.11929,24.11929,268.61157
77.53641,25.026545,82.163315,0,0.0,0.0,0.0,6,0.057781268,78.61429,29.622173,76.06431,12.677384,13.102382,34.217804,1,0.01314677,0,5.159658,856.3534,150.15927,0.0,25.026545,129.1284
76.666824,23.722754,72.43486,1,0.01314677,0.0128413895,0.013805508,2,0.040560585,77.87319,36.414425,76.06431,38.032154,38.936596,49.1061,0,0.0,0,19.42621,1164.9319,47.445507,23.722754,0.0,460.8432
63.290287,21.105906,72.43486,0,0.0,0.0,0.0,6,0.04371433,76.38668,31.891369,76.06431,12.677384,12.731113,42.676834,0,0.0,0,13.158711,900.7332,126.63544,0.0,0.0,277.72653
76.080345,29.895994,82.163315,0,0.0,0.0,0.0,5,0.04807805,79.14937,34.616493,76.06431,15.212862,15.829874,39.33699,1,0.01314677,0,29.965328,1176.0184,149.47997,0.0,29.895994,895.84326
83.5011,26.143976,82.163315,0,0.0,0.0,0.0,8,0.07470334,76.426125,28.18356,76.06431,9.5080385,9.553266,30.223143,0,0.0,0,9.787738,790.15314,209.15181,0.0,0.0,255.89038
79.405975,23.918156,72.43486,1,0.012922432,0.012822731,0.013805508,4,0.041993476,77.9865,30.011742,77.38481,19.346203,19.496626,36.105328,0,0.0,0,23.249552,863.5729,95.67262,23.918156,0.0,556.0864
71.40115,23.038633,72.43486,1,0.012922432,0.0126155745,0.013805508,2,0.055494297,79.2671,28.868141,77.38481,38.692406,39.63355,34.697647,0,0.0,0,17.364193,799.38635,46.077267,23.038633,0.0,400.04727
67.62811,22.940666,72.43486,0,0.0,0.0,0.0,8,0.05013188,75.54592,36.312363,77.38481,9.673101,9.44324,49.68406,0,0.0,0,5.9558105,1139.7854,183.52533,0.0,0.0,136.63026
81.04818,27.519676,82.163315,1,0.012922432,0.013117281,0.012170882,3,0.05631772,76.23531,43.2767,77.38481,25.794937,25.411772,59.033722,0,0.0,0,25.258087,1624.5889,82.55903,27.519676,0.0,695.09436
71.22118,20.26764,72.43486,1,0.012922432,0.012967306,0.013805508,5,0.06664589,77.11702,39.59464,77.38481,15.476962,15.423404,58.92164,1,0.012922432,0,17.838245,1194.2025,101.338196,20.26764,20.26764,361.53912
61.69542,20.083668,72.43486,1,0.012922432,0.013098312,0.013805508,6,0.038046446,76.34572,35.437668,77.38481,12.897469,12.724286,50.79167,0,0.0,0,4.5519156,1020.08307,120.50201,20.083668,0.0,91.41916
75.26679,28.320133,82.163315,1,0.012922432,0.012831094,0.012170882,1,0.05653384,77.93568,33.885315,77.38481,77.38481,77.93568,39.4505,0,0.0,0,1.4788442,1117.2434,28.320133,28.320133,0.0,41.881065
83.44636,24.221436,72.43486,1,0.012922432,0.013104677,0.013805508,4,0.07046112,76.30863,37.208126,77.38481,19.346203,19.077158,50.194817,0,0.0,0,29.09629,1215.7905,96.88574,24.221436,0.0,704.7539
73.70148,23.551193,72.43486,1,0.012922432,0.01292318,0.013805508,8,0.04186761,77.38033,35.174484,77.38481,9.673101,9.672542,46.797775,1,0.012922432,0,4.7207394,1102.1434,188.40955,23.551193,23.551193,111.17905
77.627144,23.377386,72.43486,1,0.012922432,0.013441144,0.013805508,8,0.05590615,74.39843,36.72424,77.38481,9.673101,9.299804,50.07109,0,0.0,0,21.963152,1170.5312,187.01909,23.377386,0.0,513.4411
77.452965,21.853117,72.43486,0,0.0,0.0,0.0,9,0.05731092,78.22316,35.598934,77.38481,8.598312,8.6914625,49.34475,1,0.012922432,0,26.808949,1078.3365,196.67805,0.0,21.853117,585.8591
80.989,25.04804,82.163315,0,0.0,0.0,0.0,4,0.07499603,77.00639,42.046066,77.38481,19.346203,19.251598,59.044094,0,0.0,0,26.005238,1478.9388,100.19216,0.0,0.0,651.38025
87.70923,29.456558,82.163315,0,0.0,0.0,0.0,8,0.07174907,77.27699,34.20418,77.38481,9.673101,9.659624,38.951805,0,0.0,0,14.521079,1147.3861,235.65247,0.0,0.0,427.741
83.50179,25.295158,82.163315,1,0.012922432,0.013100545,0.012170882,9,0.0473979,76.3327,35.14424,77.38481,8.598312,8.481411,44.99332,1,0.012922432,0,13.809476,1138.1132,227.65643,25.295158,25.295158,349.31287
60.397,22.025444,72.43486,0,0.0,0.0,0.0,6,0.058380015,76.2337,36.701057,77.38481,12.897469,12.705617,51.376667,0,0.0,0,11.254122,1131.5939,132.15266,0.0,0.0,247.87703
89.06661,28.362274,82.163315,1,0.012922432,0.012883414,0.012170882,3,0.054627597,77.61918,35.644836,77.38481,25.794937,25.87306,42.927402,1,0.012922432,0,8.580511,1217.5188,85.08682,28.362274,28.362274,243.36281
84.9943,26.24172,82.163315,0,0.0,0.0,0.0,5,0.0687975,76.28007,39.349476,77.38481,15.476962,15.256014,52.45723,1,0.012922432,0,15.498835,1376.568,131.2086,0.0,26.24172,406.7161
79.550224,20.824745,72.43486,1,0.012922432,0.012779063,0.013805508,4,0.04460309,78.253,35.05076,77.38481,19.346203,19.56325,49.276768,1,0.012922432,0,16.463346,1026.1761,83.29898,20.824745,20.824745,342.845
76.855,27.221157,82.163315,1,0.012922432,0.013300267,0.012170882,1,0.07775771,75.18646,37.57969,77.38481,77.38481,75.18646,47.938217,1,0.012922432,0,24.151976,1304.9337,27.221157,27.221157,27.221157,657.4447
72.36662,20.58737,72.43486,0,0.0,0.0,0.0,2,0.047110427,78.61429,26.138779,77.38481,38.692406,39.307144,31.690187,1,0.012922432,0,23.306868,652.4176,41.17474,0.0,20.58737,479.82712
79.4303,24.028717,72.43486,1,0.012922432,0.0128413895,0.013805508,8,0.05571124,77.87319,35.926395,77.38481,9.673101,9.734149,47.824074,1,0.012922432,0,6.6728945,1149.1511,192.22974,24.028717,24.028717,160.3411
85.12667,25.812904,82.163315,1,0.012922432,0.013091288,0.012170882,4,0.044767156,76.38668,27.922785,77.38481,19.346203,19.09667,30.032665,0,0.0,0,0.92951053,775.2303,103.25162,25.812904,0.0,23.993366
72.598656,22.941532,72.43486,0,0.0,0.0,0.0,6,0.04318897,79.14937,26.53862,77.38481,12.897469,13.191562,30.135706,0,0.0,0,13.01873,691.35925,137.6492,0.0,0.0,298.66962
77.66774,27.7651,82.163315,0,0.0,0.0,0.0,5,0.050855096,76.426125,36.78114,77.38481,15.476962,15.285225,45.79718,1,0.012922432,0,9.928099,1271.5634,138.8255,0.0,27.7651,275.65466
56.038162,20.265192,72.43486,0,0.0,0.0,0.0,0,0.038343277,77.9865,38.417126,76.30124,0.0,0.0,56.56906,0,0.0,0,15.641383,1146.3829,0.0,0.0,0.0,316.97565
73.15361,21.435133,72.43486,1,0.0131059475,0.0126155745,0.013805508,0,0.0468558,79.2671,31.24123,76.30124,0.0,0.0,41.04733,1,0.0131059475,0,13.256345,879.855,0.0,21.435133,21.435133,284.15152
75.696396,24.101969,72.43486,1,0.0131059475,0.013236982,0.013805508,4,0.036805607,75.54592,36.27764,76.30124,19.07531,18.88648,48.453312,1,0.0131059475,0,8.520216,1167.8202,96.407875,24.101969,24.101969,205.35397
90.381645,29.229527,82.163315,1,0.0131059475,0.013117281,0.012170882,7,0.08009911,76.23531,35.157814,76.30124,10.900177,10.890759,41.0861,1,0.0131059475,0,15.858287,1200.9272,204.60669,29.229527,29.229527,463.5302
64.05449,21.777336,72.43486,0,0.0,0.0,0.0,7,0.07085611,77.11702,37.940056,76.30124,10.900177,11.016717,54.102776,0,0.0,0,7.6903596,1178.2144,152.44135,0.0,0.0,167.47554
62.86346,21.422945,72.43486,0,0.0,0.0,0.0,6,0.047479115,76.34572,29.05677,76.30124,12.716873,12.724286,36.690594,1,0.0131059475,0,12.2665205,786.02057,128.53767,0.0,21.422945,262.785
69.789024,21.77191,72.43486,1,0.0131059475,0.012831094,0.013805508,3,0.061583262,77.93568,34.495544,76.30124,25.433746,25.97856,47.21918,1,0.0131059475,0,7.6013193,1028.0518,65.31573,21.77191,21.77191,165.49524
85.057304,29.31309,82.163315,0,0.0,0.0,0.0,8,0.043248218,76.30863,34.11505,76.30124,9.537655,9.538579,38.91701,1,0.0131059475,0,16.30744,1140.7778,234.50471,0.0,29.31309,478.02145
83.889175,26.312115,82.163315,1,0.0131059475,0.01292318,0.012170882,8,0.06731679,77.38033,38.860413,76.30124,9.537655,9.672542,51.40871,0,0.0,0,5.986875,1352.6719,210.49692,26.312115,0.0,157.52734
79.80725,28.056808,82.163315,1,0.0131059475,0.013441144,0.012170882,6,0.056269277,74.39843,40.155216,76.30124,12.716873,12.399738,52.253624,0,0.0,0,15.015815,1466.07,168.34085,28.056808,0.0,421.29584
62.742157,23.287663,72.43486,0,0.0,0.0,0.0,4,0.04566065,78.22316,35.344864,76.30124,19.07531,19.55579,47.402065,0,0.0,0,0.48153344,1103.8833,93.15065,0.0,0.0,11.213788
81.944786,26.5162,82.163315,0,0.0,0.0,0.0,1,0.052954078,77.00639,36.153957,76.30124,76.30124,77.00639,45.791718,1,0.0131059475,0,26.887024,1214.2223,26.5162,0.0,26.5162,712.94165
86.11227,29.531305,82.163315,0,0.0,0.0,0.0,6,0.04617295,77.27699,32.652122,76.30124,12.716873,12.8794985,35.772938,1,0.0131059475,0,21.404604,1056.4215,177.18784,0.0,29.531305,632.1059
76.39956,28.076279,82.163315,1,0.0131059475,0.013100545,0.012170882,5,0.0595946,76.3327,36.942352,76.30124,15.260248,15.266541,45.808426,1,0.0131059475,0,19.710749,1286.1301,140.3814,28.076279,28.076279,553.4045
74.36227,22.072063,72.43486,0,0.0,0.0,0.0,5,0.05095636,76.2337,28.39418,76.30124,15.260248,15.24674,34.716297,1,0.0131059475,0,21.236189,766.2603,110.36032,0.0,22.072063,468.7265
74.81633,22.701002,72.43486,0,0.0,0.0,0.0,6,0.03987993,77.61918,37.51124,76.30124,12.716873,12.93653,52.321476,1,0.0131059475,0,27.302574,1187.7499,136.20601,0.0,22.701002,619.7958
75.96073,28.49553,82.163315,1,0.0131059475,0.013109584,0.012170882,2,0.07708435,76.28007,38.681007,76.30124,38.15062,38.140034,48.86649,1,0.0131059475,0,0.2908508,1392.4764,56.99106,28.49553,28.49553,8.287947
74.4414,23.224516,72.43486,1,0.0131059475,0.012779063,0.013805508,9,0.05285483,78.253,38.1064,76.30124,8.477916,8.6947775,52.988285,0,0.0,0,3.3908772,1230.6273,209.02065,23.224516,0.0,78.75148
62.112137,23.10187,72.43486,0,0.0,0.0,0.0,6,0.040944718,75.18646,28.601276,76.30124,12.716873,12.531077,34.100685,0,0.0,0,24.724335,787.78955,138.61122,0.0,0.0,571.17834
92.77188,28.211899,82.163315,1,0.0131059475,0.012720334,0.012170882,6,0.060450625,78.61429,39.528076,76.30124,12.716873,13.102382,50.84425,1,0.0131059475,0,1.3819426,1434.4128,169.2714,28.211899,28.211899,38.987225
80.91362,24.607834,72.43486,1,0.0131059475,0.0128413895,0.013805508,8,0.037422553,77.87319,28.36573,76.30124,9.537655,9.734149,32.123627,0,0.0,0,26.161345,790.49286,196.86267,24.607834,0.0,643.77405
67.39139,23.37363,72.43486,1,0.0131059475,0.013091288,0.013805508,1,0.042972747,76.38668,38.46595,76.30124,76.30124,76.38668,53.558273,0,0.0,0,15.337122,1251.8513,23.37363,23.37363,0.0,358.48422
